"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"5685","normal(0.6)-Normal_-605_363-1099","normal(0.6)","Normal_-605_363",1099,0,-0.01187,0.01187,1,0.08051,2.80658,3,0,0.660600545950864,0.959963603275705,0.99909008189263,"svmRadialSigma","unseen","class_0","class_0",0.164630283068617,0.338818443172808,"TN"
"5690","normal(0.6)-Normal_956_573.6-1099","normal(0.6)","Normal_956_573.6",1099,0,-0.00743,0.00743,1,-0.08999,3.02833,16,0,0.679708826205642,0.959963603275705,0.996360327570519,"svmRadialSigma","unseen","class_0","class_0",0.0549827544389516,0.338818443172808,"TN"
"5695","normal(0.6)-Normal_-597_358.2-1099","normal(0.6)","Normal_-597_358.2",1099,0,0.04448,-0.04448,1,-0.21304,3.06159,11,0,0.681528662420382,0.958143767060964,0.993630573248408,"svmRadialSigma","unseen","class_0","class_0",0.0779310480913623,0.338818443172808,"TN"
"5700","normal(0.6)-Normal_-277_166.2-1099","normal(0.6)","Normal_-277_166.2",1099,0,0.00589,-0.00589,1,-0.02553,3.41374,12,0,0.693357597816197,0.952684258416743,0.997270245677889,"svmRadialSigma","unseen","class_0","class_0",0.0587492869248052,0.338818443172808,"TN"
"5701","close_normal-tukey(0.1)-1106","close_normal","tukey(0.1)",1106,0,-0.02541,0.02541,1,-0.07879,2.96889,8,0,0.688065099457504,0.952079566003617,0.998191681735985,"svmRadialSigma","unseen","class_1","class_0",0.0452714587637284,0.338818443172808,"FN"
"5706","sym_long_tail-t(1)-1106","sym_long_tail","t(1)",1106,0,0.03008,-0.03008,1,-16.00438,385.2457,181,109,0.971971066907776,0.987341772151899,0.991862567811935,"svmRadialSigma","unseen","class_1","class_1",0.94998903626953,0.338818443172808,"TP"
"5711","sym_short_tail-uniform(0,1)-1106","sym_short_tail","uniform(0,1)",1106,0,-0.02823,0.02823,1,0.08368,1.80473,0,0,0.56871609403255,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970630021802466,0.338818443172808,"TP"
"5716","asym_long_tail-Weibull(0.5,1)-1106","asym_long_tail","Weibull(0.5,1)",1106,0,-0.29824,0.29824,1,8.8615,127.37053,118,56,0.933092224231465,0.968354430379747,0.984629294755877,"svmRadialSigma","unseen","class_1","class_1",0.966015039118474,0.338818443172808,"TP"
"5721","asym_short_tail-beta(2,1)-1106","asym_short_tail","beta(2,1)",1106,0,0.13567,-0.13567,1,-0.57576,2.43295,0,0,0.632911392405063,0.961121157323689,1,"svmRadialSigma","unseen","class_1","class_1",0.959290253820573,0.338818443172808,"TP"
"5730","normal(0.6)-Normal_548_328.8-1106","normal(0.6)","Normal_548_328.8",1106,0,0.05101,-0.05101,1,-0.11333,2.85403,6,0,0.668173598553345,0.961121157323689,0.996383363471971,"svmRadialSigma","unseen","class_0","class_0",0.0741153478879928,0.338818443172808,"TN"
"5735","normal(0.6)-Normal_-605_363-1106","normal(0.6)","Normal_-605_363",1106,0,-0.01437,0.01437,1,0.09158,2.78911,3,0,0.66003616636528,0.960216998191682,0.999095840867993,"svmRadialSigma","unseen","class_0","class_0",0.177814198648688,0.338818443172808,"TN"
"5740","normal(0.6)-Normal_956_573.6-1106","normal(0.6)","Normal_956_573.6",1106,0,-0.00036,0.00036,1,-0.06487,2.98191,16,0,0.678119349005425,0.958408679927667,0.997287522603978,"svmRadialSigma","unseen","class_0","class_0",0.0591194815967641,0.338818443172808,"TN"
"5745","normal(0.6)-Normal_-597_358.2-1106","normal(0.6)","Normal_-597_358.2",1106,0,0.02359,-0.02359,1,-0.05333,3.11567,10,0,0.688065099457504,0.959312839059674,0.993670886075949,"svmRadialSigma","unseen","class_0","class_0",0.122269478392252,0.338818443172808,"TN"
"5750","normal(0.6)-Normal_-277_166.2-1106","normal(0.6)","Normal_-277_166.2",1106,0,-0.00882,0.00882,1,-0.01578,3.38174,9,0,0.691681735985534,0.954792043399638,0.997287522603978,"svmRadialSigma","unseen","class_0","class_0",0.0701062074323995,0.338818443172808,"TN"
"5751","close_normal-tukey(0.1)-1113","close_normal","tukey(0.1)",1113,0,0.00772,-0.00772,1,-0.07447,2.88005,8,0,0.685534591194969,0.948787061994609,0.998203054806828,"svmRadialSigma","unseen","class_1","class_0",0.0723387049547565,0.338818443172808,"FN"
"5756","sym_long_tail-t(1)-1113","sym_long_tail","t(1)",1113,0,0.03344,-0.03344,1,-15.92953,383.51748,183,110,0.971248876909254,0.986522911051213,0.991913746630728,"svmRadialSigma","unseen","class_1","class_1",0.94999021104849,0.338818443172808,"TP"
"5761","sym_short_tail-uniform(0,1)-1113","sym_short_tail","uniform(0,1)",1113,0,-0.0635,0.0635,1,0.08323,1.74941,0,0,0.572327044025157,1,1,"svmRadialSigma","unseen","class_1","class_1",0.968439903312368,0.338818443172808,"TP"
"5766","asym_long_tail-Weibull(0.5,1)-1113","asym_long_tail","Weibull(0.5,1)",1113,0,-0.35363,0.35363,1,6.48349,80.41183,121,63,0.909254267744834,0.963162623539982,0.98292902066487,"svmRadialSigma","unseen","class_1","class_1",0.961805100909371,0.338818443172808,"TP"
"5771","asym_short_tail-beta(2,1)-1113","asym_short_tail","beta(2,1)",1113,0,0.13508,-0.13508,1,-0.59329,2.54403,0,0,0.636118598382749,0.958670260557053,1,"svmRadialSigma","unseen","class_1","class_1",0.935817637703107,0.338818443172808,"TP"
"5780","normal(0.6)-Normal_548_328.8-1113","normal(0.6)","Normal_548_328.8",1113,0,0.05033,-0.05033,1,-0.09135,2.79816,6,0,0.667565139263252,0.962264150943396,0.996406109613657,"svmRadialSigma","unseen","class_0","class_0",0.0856825202379594,0.338818443172808,"TN"
"5785","normal(0.6)-Normal_-605_363-1113","normal(0.6)","Normal_-605_363",1113,0,-0.01659,0.01659,1,0.09068,2.75138,3,0,0.656783468104223,0.96136567834681,0.999101527403414,"svmRadialSigma","unseen","class_0","class_0",0.233510729245208,0.338818443172808,"TN"
"5790","normal(0.6)-Normal_956_573.6-1113","normal(0.6)","Normal_956_573.6",1113,0,-0.00709,0.00709,1,-0.06481,2.9393,8,0,0.679245283018868,0.956873315363881,0.997304582210243,"svmRadialSigma","unseen","class_0","class_0",0.0469439754271355,0.338818443172808,"TN"
"5795","normal(0.6)-Normal_-597_358.2-1113","normal(0.6)","Normal_-597_358.2",1113,0,0.00214,-0.00214,1,-0.03427,3.04385,8,0,0.684636118598383,0.960467205750225,0.993710691823899,"svmRadialSigma","unseen","class_0","class_0",0.102708851474351,0.338818443172808,"TN"
"5800","normal(0.6)-Normal_-277_166.2-1113","normal(0.6)","Normal_-277_166.2",1113,0,0.01579,-0.01579,1,-0.09957,3.10938,4,0,0.677448337825696,0.957771787960467,0.999101527403414,"svmRadialSigma","unseen","class_0","class_0",0.114306314371631,0.338818443172808,"TN"
"5801","close_normal-tukey(0.1)-1135","close_normal","tukey(0.1)",1135,0,-0.00795,0.00795,1,0.01353,3.37442,15,0,0.696035242290749,0.952422907488987,0.99647577092511,"svmRadialSigma","unseen","class_1","class_0",0.0828571994164793,0.338818443172808,"FN"
"5806","sym_long_tail-t(1)-1135","sym_long_tail","t(1)",1135,0,0.03982,-0.03982,1,-14.43499,300.50336,181,110,0.973568281938326,0.987665198237885,0.992070484581498,"svmRadialSigma","unseen","class_1","class_1",0.953636778644192,0.338818443172808,"TP"
"5811","sym_short_tail-uniform(0,1)-1135","sym_short_tail","uniform(0,1)",1135,0,0.03442,-0.03442,1,-0.03606,1.8313,0,0,0.576211453744493,1,1,"svmRadialSigma","unseen","class_1","class_1",0.974892598247415,0.338818443172808,"TP"
"5816","asym_long_tail-Weibull(0.5,1)-1135","asym_long_tail","Weibull(0.5,1)",1135,0,-0.33981,0.33981,1,5.1423,39.82557,132,82,0.9215859030837,0.963876651982379,0.977092511013216,"svmRadialSigma","unseen","class_1","class_1",0.962556614056242,0.338818443172808,"TP"
"5821","asym_short_tail-beta(2,1)-1135","asym_short_tail","beta(2,1)",1135,0,0.16896,-0.16896,1,-0.62493,2.52524,0,0,0.631718061674009,0.957709251101322,1,"svmRadialSigma","unseen","class_1","class_1",0.959273365702305,0.338818443172808,"TP"
"5830","normal(0.6)-Normal_548_328.8-1135","normal(0.6)","Normal_548_328.8",1135,0,0.06902,-0.06902,1,-0.08935,2.8041,7,0,0.669603524229075,0.962995594713656,0.997356828193833,"svmRadialSigma","unseen","class_0","class_0",0.179167955700417,0.338818443172808,"TN"
"5835","normal(0.6)-Normal_-605_363-1135","normal(0.6)","Normal_-605_363",1135,0,-0.02409,0.02409,1,0.11791,2.68562,1,0,0.66431718061674,0.955947136563877,1,"svmRadialSigma","unseen","class_0","class_0",0.148096186323419,0.338818443172808,"TN"
"5840","normal(0.6)-Normal_956_573.6-1135","normal(0.6)","Normal_956_573.6",1135,0,0.03058,-0.03058,1,-0.11113,2.96814,7,0,0.695154185022026,0.955947136563877,0.99647577092511,"svmRadialSigma","unseen","class_0","class_0",0.081648852525416,0.338818443172808,"TN"
"5845","normal(0.6)-Normal_-597_358.2-1135","normal(0.6)","Normal_-597_358.2",1135,0,0.00963,-0.00963,1,0.07518,3.02066,8,0,0.681938325991189,0.958590308370044,0.994713656387665,"svmRadialSigma","unseen","class_0","class_0",0.0852326348622161,0.338818443172808,"TN"
"5850","normal(0.6)-Normal_-277_166.2-1135","normal(0.6)","Normal_-277_166.2",1135,0,0.01036,-0.01036,1,-0.11967,3.15315,6,0,0.676651982378855,0.955947136563877,0.997356828193833,"svmRadialSigma","unseen","class_0","class_0",0.0406280371421349,0.338818443172808,"TN"
"5851","close_normal-tukey(0.1)-1137","close_normal","tukey(0.1)",1137,0,-0.00879,0.00879,1,-0.01802,2.99196,11,0,0.675461741424802,0.950747581354441,0.997361477572559,"svmRadialSigma","unseen","class_1","class_0",0.0498486928193,0.338818443172808,"FN"
"5856","sym_long_tail-t(1)-1137","sym_long_tail","t(1)",1137,0,0.05198,-0.05198,1,-14.17718,289.9222,177,107,0.974494283201407,0.985927880386983,0.989445910290237,"svmRadialSigma","unseen","class_1","class_1",0.953879493209051,0.338818443172808,"TP"
"5861","sym_short_tail-uniform(0,1)-1137","sym_short_tail","uniform(0,1)",1137,0,-0.04782,0.04782,1,0.00859,1.74737,0,0,0.578715919085312,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970323009025536,0.338818443172808,"TP"
"5866","asym_long_tail-Weibull(0.5,1)-1137","asym_long_tail","Weibull(0.5,1)",1137,0,-0.36364,0.36364,1,4.42849,28.9745,135,79,0.912928759894459,0.956904133685136,0.976253298153034,"svmRadialSigma","unseen","class_1","class_1",0.964763070316993,0.338818443172808,"TP"
"5871","asym_short_tail-beta(2,1)-1137","asym_short_tail","beta(2,1)",1137,0,0.16895,-0.16895,1,-0.48718,2.34195,0,0,0.627968337730871,0.968337730870712,1,"svmRadialSigma","unseen","class_1","class_1",0.984768777337204,0.338818443172808,"TP"
"5880","normal(0.6)-Normal_548_328.8-1137","normal(0.6)","Normal_548_328.8",1137,0,0.07189,-0.07189,1,-0.08631,2.79673,7,0,0.66754617414248,0.963060686015831,0.997361477572559,"svmRadialSigma","unseen","class_0","class_0",0.190243342907841,0.338818443172808,"TN"
"5885","normal(0.6)-Normal_-605_363-1137","normal(0.6)","Normal_-605_363",1137,0,-0.02686,0.02686,1,0.10157,2.703,1,0,0.664028144239226,0.956904133685136,1,"svmRadialSigma","unseen","class_0","class_0",0.157014843901012,0.338818443172808,"TN"
"5890","normal(0.6)-Normal_956_573.6-1137","normal(0.6)","Normal_956_573.6",1137,0,0.02553,-0.02553,1,-0.11459,2.95644,7,0,0.691292875989446,0.956024626209323,0.996481970096746,"svmRadialSigma","unseen","class_0","class_0",0.0613325855251259,0.338818443172808,"TN"
"5895","normal(0.6)-Normal_-597_358.2-1137","normal(0.6)","Normal_-597_358.2",1137,0,-0.00535,0.00535,1,0.07047,2.9522,7,0,0.680738786279683,0.95778364116095,0.995602462620932,"svmRadialSigma","unseen","class_0","class_0",0.0794386830728544,0.338818443172808,"TN"
"5900","normal(0.6)-Normal_-277_166.2-1137","normal(0.6)","Normal_-277_166.2",1137,0,0.00811,-0.00811,1,-0.12414,3.14352,6,0,0.673702726473175,0.955145118733509,0.997361477572559,"svmRadialSigma","unseen","class_0","class_0",0.0375754043234439,0.338818443172808,"TN"
"5901","close_normal-tukey(0.1)-1138","close_normal","tukey(0.1)",1138,0,-0.00775,0.00775,1,-0.03152,3.00097,11,0,0.678383128295255,0.949033391915642,0.997363796133568,"svmRadialSigma","unseen","class_1","class_0",0.0554190556598908,0.338818443172808,"FN"
"5906","sym_long_tail-t(1)-1138","sym_long_tail","t(1)",1138,0,0.05353,-0.05353,1,-14.14913,289.21047,173,105,0.973637961335677,0.985940246045694,0.989455184534271,"svmRadialSigma","unseen","class_1","class_1",0.954077330891647,0.338818443172808,"TP"
"5911","sym_short_tail-uniform(0,1)-1138","sym_short_tail","uniform(0,1)",1138,0,-0.03831,0.03831,1,0.01091,1.73601,0,0,0.572056239015817,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970243859335923,0.338818443172808,"TP"
"5916","asym_long_tail-Weibull(0.5,1)-1138","asym_long_tail","Weibull(0.5,1)",1138,0,-0.36372,0.36372,1,4.35974,27.56834,131,77,0.913884007029877,0.956063268892794,0.976274165202109,"svmRadialSigma","unseen","class_1","class_1",0.965024257984583,0.338818443172808,"TP"
"5921","asym_short_tail-beta(2,1)-1138","asym_short_tail","beta(2,1)",1138,0,0.15291,-0.15291,1,-0.47997,2.3279,0,0,0.627416520210896,0.969244288224956,1,"svmRadialSigma","unseen","class_1","class_1",0.988537682446659,0.338818443172808,"TP"
"5930","normal(0.6)-Normal_548_328.8-1138","normal(0.6)","Normal_548_328.8",1138,0,0.07089,-0.07089,1,-0.08345,2.80224,7,0,0.666959578207381,0.963093145869947,0.997363796133568,"svmRadialSigma","unseen","class_0","class_0",0.193726423028387,0.338818443172808,"TN"
"5935","normal(0.6)-Normal_-605_363-1138","normal(0.6)","Normal_-605_363",1138,0,-0.02077,0.02077,1,0.09128,2.692,1,0,0.665202108963093,0.956942003514939,1,"svmRadialSigma","unseen","class_0","class_0",0.143306315842261,0.338818443172808,"TN"
"5940","normal(0.6)-Normal_956_573.6-1138","normal(0.6)","Normal_956_573.6",1138,0,0.02579,-0.02579,1,-0.09713,2.94093,4,0,0.691564147627416,0.954305799648506,0.996485061511424,"svmRadialSigma","unseen","class_0","class_0",0.0554949686130954,0.338818443172808,"TN"
"5945","normal(0.6)-Normal_-597_358.2-1138","normal(0.6)","Normal_-597_358.2",1138,0,-0.00587,0.00587,1,0.06267,2.92306,7,0,0.680140597539543,0.957820738137083,0.995606326889279,"svmRadialSigma","unseen","class_0","class_0",0.0747366632338285,0.338818443172808,"TN"
"5950","normal(0.6)-Normal_-277_166.2-1138","normal(0.6)","Normal_-277_166.2",1138,0,-0.00344,0.00344,1,-0.10279,3.164,6,0,0.67311072056239,0.952548330404218,0.997363796133568,"svmRadialSigma","unseen","class_0","class_0",0.034543071758708,0.338818443172808,"TN"
"5951","close_normal-tukey(0.1)-1157","close_normal","tukey(0.1)",1157,0,8e-04,-8e-04,1,-0.0301,2.98088,11,0,0.676750216076059,0.949006050129646,0.997407087294728,"svmRadialSigma","unseen","class_1","class_0",0.0649914997387999,0.338818443172808,"FN"
"5956","sym_long_tail-t(1)-1157","sym_long_tail","t(1)",1157,0,0.06179,-0.06179,1,-13.20315,233.57492,179,106,0.974070872947277,0.985306828003457,0.990492653414002,"svmRadialSigma","unseen","class_1","class_1",0.956567886573407,0.338818443172808,"TP"
"5961","sym_short_tail-uniform(0,1)-1157","sym_short_tail","uniform(0,1)",1157,0,0.04782,-0.04782,1,-0.03959,1.78494,0,0,0.584269662921348,1,1,"svmRadialSigma","unseen","class_1","class_1",0.975371547957777,0.338818443172808,"TP"
"5966","asym_long_tail-Weibull(0.5,1)-1157","asym_long_tail","Weibull(0.5,1)",1157,0,-0.34549,0.34549,1,5.45089,44.92232,132,79,0.920484010371651,0.961106309420916,0.97752808988764,"svmRadialSigma","unseen","class_1","class_1",0.962205722107513,0.338818443172808,"TP"
"5971","asym_short_tail-beta(2,1)-1157","asym_short_tail","beta(2,1)",1157,0,0.15523,-0.15523,1,-0.4998,2.38026,0,0,0.624891961970614,0.966292134831461,1,"svmRadialSigma","unseen","class_1","class_1",0.984392797208759,0.338818443172808,"TP"
"5980","normal(0.6)-Normal_548_328.8-1157","normal(0.6)","Normal_548_328.8",1157,0,0.05488,-0.05488,1,-0.05307,2.84635,9,0,0.673292999135696,0.961970613656007,0.996542783059637,"svmRadialSigma","unseen","class_0","class_0",0.0941059311786234,0.338818443172808,"TN"
"5985","normal(0.6)-Normal_-605_363-1157","normal(0.6)","Normal_-605_363",1157,0,-0.02363,0.02363,1,0.05923,2.86772,5,0,0.672428694900605,0.953327571305099,0.999135695764909,"svmRadialSigma","unseen","class_0","class_0",0.119577966972284,0.338818443172808,"TN"
"5990","normal(0.6)-Normal_956_573.6-1157","normal(0.6)","Normal_956_573.6",1157,0,0.02089,-0.02089,1,-0.11393,2.97419,4,0,0.697493517718237,0.953327571305099,0.998271391529818,"svmRadialSigma","unseen","class_0","class_0",0.0686353497020596,0.338818443172808,"TN"
"5995","normal(0.6)-Normal_-597_358.2-1157","normal(0.6)","Normal_-597_358.2",1157,0,-0.00894,0.00894,1,0.06575,3.06436,7,0,0.684528954191876,0.95419187554019,0.996542783059637,"svmRadialSigma","unseen","class_0","class_0",0.0668335714022381,0.338818443172808,"TN"
"6000","normal(0.6)-Normal_-277_166.2-1157","normal(0.6)","Normal_-277_166.2",1157,0,-0.01572,0.01572,1,-0.00201,2.9311,6,0,0.674157303370786,0.951598962834918,0.997407087294728,"svmRadialSigma","unseen","class_0","class_0",0.0499610222081556,0.338818443172808,"TN"
"6001","close_normal-tukey(0.1)-1174","close_normal","tukey(0.1)",1174,0,0.03769,-0.03769,1,-0.13893,3.163,10,0,0.691652470187394,0.95144804088586,0.994037478705281,"svmRadialSigma","unseen","class_1","class_0",0.147861584551824,0.338818443172808,"FN"
"6006","sym_long_tail-t(1)-1174","sym_long_tail","t(1)",1174,0,0.06688,-0.06688,1,-13.9938,248.60444,173,103,0.974446337308348,0.988074957410562,0.990630323679727,"svmRadialSigma","unseen","class_1","class_1",0.956312052933131,0.338818443172808,"TP"
"6011","sym_short_tail-uniform(0,1)-1174","sym_short_tail","uniform(0,1)",1174,0,0.02732,-0.02732,1,-0.02074,1.86914,0,0,0.580068143100511,1,1,"svmRadialSigma","unseen","class_1","class_1",0.974128567217049,0.338818443172808,"TP"
"6016","asym_long_tail-Weibull(0.5,1)-1174","asym_long_tail","Weibull(0.5,1)",1174,0,-0.30015,0.30015,1,10.57259,186.88005,128,70,0.933560477001704,0.973594548551959,0.98381601362862,"svmRadialSigma","unseen","class_1","class_1",0.956764800002602,0.338818443172808,"TP"
"6021","asym_short_tail-beta(2,1)-1174","asym_short_tail","beta(2,1)",1174,0,0.13812,-0.13812,1,-0.58748,2.51574,0,0,0.626916524701874,0.954855195911414,1,"svmRadialSigma","unseen","class_1","class_1",0.933409212955929,0.338818443172808,"TP"
"6030","normal(0.6)-Normal_548_328.8-1174","normal(0.6)","Normal_548_328.8",1174,0,0.05641,-0.05641,1,-0.02518,2.79334,8,0,0.668654173764906,0.960817717206133,0.997444633730835,"svmRadialSigma","unseen","class_0","class_0",0.14856871236246,0.338818443172808,"TN"
"6035","normal(0.6)-Normal_-605_363-1174","normal(0.6)","Normal_-605_363",1174,0,-0.02331,0.02331,1,0.07573,2.8919,7,0,0.680579216354344,0.95144804088586,0.998296422487223,"svmRadialSigma","unseen","class_0","class_0",0.0999814460756124,0.338818443172808,"TN"
"6040","normal(0.6)-Normal_956_573.6-1174","normal(0.6)","Normal_956_573.6",1174,0,0.00154,-0.00154,1,-0.07175,3.00802,5,0,0.702725724020443,0.945485519591141,0.999148211243612,"svmRadialSigma","unseen","class_0","class_0",0.257964794920265,0.338818443172808,"TN"
"6045","normal(0.6)-Normal_-597_358.2-1174","normal(0.6)","Normal_-597_358.2",1174,0,0.00273,-0.00273,1,0.01172,3.08655,6,0,0.687393526405451,0.953151618398637,0.996592844974446,"svmRadialSigma","unseen","class_0","class_0",0.0501613641567209,0.338818443172808,"TN"
"6050","normal(0.6)-Normal_-277_166.2-1174","normal(0.6)","Normal_-277_166.2",1174,0,0.00441,-0.00441,1,-0.08922,2.95939,9,0,0.673764906303237,0.954003407155026,0.998296422487223,"svmRadialSigma","unseen","class_0","class_0",0.0527064344414745,0.338818443172808,"TN"
"6051","close_normal-tukey(0.1)-1216","close_normal","tukey(0.1)",1216,0,0.03112,-0.03112,1,-0.10084,3.47243,22,0,0.712171052631579,0.949013157894737,0.994243421052632,"svmRadialSigma","unseen","class_1","class_1",0.657524985217624,0.338818443172808,"TP"
"6056","sym_long_tail-t(1)-1216","sym_long_tail","t(1)",1216,0,0.07774,-0.07774,1,-10.30128,148.4479,190,120,0.966282894736842,0.983552631578947,0.986019736842105,"svmRadialSigma","unseen","class_1","class_1",0.950476841062029,0.338818443172808,"TP"
"6061","sym_short_tail-uniform(0,1)-1216","sym_short_tail","uniform(0,1)",1216,0,-0.03565,0.03565,1,0.02857,1.85451,0,0,0.590460526315789,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971573431536595,0.338818443172808,"TP"
