"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"4566","asym_long_tail-Weibull(0.5,1)-933","asym_long_tail","Weibull(0.5,1)",933,0,-0.34541,0.34541,1,5.63208,48.08687,109,63,0.921757770632369,0.963558413719185,0.978563772775991,"gbm","unseen","class_1","class_1",0.994510649897689,0.453550094789808,"TP"
"4571","asym_short_tail-beta(2,1)-933","asym_short_tail","beta(2,1)",933,0,0.16037,-0.16037,1,-0.47469,2.22126,0,0,0.610932475884244,0.972132904608789,1,"gbm","unseen","class_1","class_1",0.978204624337188,0.453550094789808,"TP"
"4580","normal(0.6)-Normal_548_328.8-933","normal(0.6)","Normal_548_328.8",933,0,-0.00152,0.00152,1,-0.11402,3.10557,4,0,0.684887459807074,0.952840300107181,0.997856377277599,"gbm","unseen","class_0","class_0",0.0493095891777342,0.453550094789808,"TN"
"4585","normal(0.6)-Normal_-605_363-933","normal(0.6)","Normal_-605_363",933,0,0.02789,-0.02789,1,-0.03953,2.83239,2,0,0.676312968917471,0.951768488745981,1,"gbm","unseen","class_0","class_0",0.194385648495975,0.453550094789808,"TN"
"4590","normal(0.6)-Normal_956_573.6-933","normal(0.6)","Normal_956_573.6",933,0,0.05532,-0.05532,1,-0.05136,3.00741,4,0,0.692390139335477,0.948553054662379,0.995712754555198,"gbm","unseen","class_0","class_0",0.0828671404219,0.453550094789808,"TN"
"4595","normal(0.6)-Normal_-597_358.2-933","normal(0.6)","Normal_-597_358.2",933,0,-0.00342,0.00342,1,-0.02864,2.97201,8,0,0.703108252947481,0.95069667738478,0.9989281886388,"gbm","unseen","class_0","class_0",0.0612766326242878,0.453550094789808,"TN"
"4600","normal(0.6)-Normal_-277_166.2-933","normal(0.6)","Normal_-277_166.2",933,0,0.02504,-0.02504,1,0.00169,3.14695,8,0,0.687031082529475,0.951768488745981,0.996784565916399,"gbm","unseen","class_0","class_0",0.129996226537764,0.453550094789808,"TN"
"4601","close_normal-tukey(0.1)-937","close_normal","tukey(0.1)",937,0,0.02522,-0.02522,1,-0.01746,3.14191,11,0,0.692636072572038,0.946638207043757,0.99786552828175,"gbm","unseen","class_1","class_0",0.128016502352585,0.453550094789808,"FN"
"4606","sym_long_tail-t(1)-937","sym_long_tail","t(1)",937,0,-0.04935,0.04935,1,19.33753,441.97181,134,84,0.981856990394877,0.990394877267876,0.994663820704376,"gbm","unseen","class_1","class_1",0.992887905608273,0.453550094789808,"TP"
"4611","sym_short_tail-uniform(0,1)-937","sym_short_tail","uniform(0,1)",937,0,-0.00931,0.00931,1,0.03992,1.82904,0,0,0.589114194236926,1,1,"gbm","unseen","class_1","class_1",0.988603430330236,0.453550094789808,"TP"
"4616","asym_long_tail-Weibull(0.5,1)-937","asym_long_tail","Weibull(0.5,1)",937,0,-0.33026,0.33026,1,6.76547,71.28047,118,61,0.913553895410886,0.967982924226254,0.986125933831377,"gbm","unseen","class_1","class_1",0.994510649897689,0.453550094789808,"TP"
"4621","asym_short_tail-beta(2,1)-937","asym_short_tail","beta(2,1)",937,0,0.19926,-0.19926,1,-0.62688,2.57555,0,0,0.641408751334045,0.96051227321238,1,"gbm","unseen","class_1","class_1",0.935785777890638,0.453550094789808,"TP"
"4630","normal(0.6)-Normal_548_328.8-937","normal(0.6)","Normal_548_328.8",937,0,0.00261,-0.00261,1,-0.1096,3.08851,4,0,0.683030949839915,0.954108858057631,0.99786552828175,"gbm","unseen","class_0","class_0",0.0505761858271835,0.453550094789808,"TN"
"4635","normal(0.6)-Normal_-605_363-937","normal(0.6)","Normal_-605_363",937,0,0.02269,-0.02269,1,-0.04548,2.83204,2,0,0.673425827107791,0.950907150480256,1,"gbm","unseen","class_0","class_0",0.155601371556315,0.453550094789808,"TN"
"4640","normal(0.6)-Normal_956_573.6-937","normal(0.6)","Normal_956_573.6",937,0,0.06151,-0.06151,1,-0.10036,3.00207,5,0,0.690501600853789,0.947705442902882,0.996798292422625,"gbm","unseen","class_0","class_0",0.0836548346597564,0.453550094789808,"TN"
"4645","normal(0.6)-Normal_-597_358.2-937","normal(0.6)","Normal_-597_358.2",937,0,-0.00438,0.00438,1,-0.02755,3.05516,13,0,0.707577374599787,0.947705442902882,0.99786552828175,"gbm","unseen","class_0","class_0",0.0621941489190603,0.453550094789808,"TN"
"4650","normal(0.6)-Normal_-277_166.2-937","normal(0.6)","Normal_-277_166.2",937,0,0.01132,-0.01132,1,0.03465,3.13911,7,0,0.686232657417289,0.950907150480256,0.996798292422625,"gbm","unseen","class_0","class_0",0.0676476150868829,0.453550094789808,"TN"
"4651","close_normal-tukey(0.1)-943","close_normal","tukey(0.1)",943,0,0.04011,-0.04011,1,-0.07474,3.104,8,0,0.694591728525981,0.950159066808059,0.997879109225875,"gbm","unseen","class_1","class_0",0.0687002103416039,0.453550094789808,"FN"
"4656","sym_long_tail-t(1)-943","sym_long_tail","t(1)",943,0,-0.05085,0.05085,1,19.43094,445.61381,142,88,0.981972428419936,0.990455991516437,0.994697773064687,"gbm","unseen","class_1","class_1",0.992887905608273,0.453550094789808,"TP"
"4661","sym_short_tail-uniform(0,1)-943","sym_short_tail","uniform(0,1)",943,0,-0.00094,0.00094,1,-0.01718,1.88377,0,0,0.593849416755037,1,1,"gbm","unseen","class_1","class_1",0.988154054315465,0.453550094789808,"TP"
"4666","asym_long_tail-Weibull(0.5,1)-943","asym_long_tail","Weibull(0.5,1)",943,0,-0.31579,0.31579,1,6.44397,60.38125,102,55,0.935312831389183,0.969247083775186,0.985153764581124,"gbm","unseen","class_1","class_1",0.994510649897689,0.453550094789808,"TP"
"4671","asym_short_tail-beta(2,1)-943","asym_short_tail","beta(2,1)",943,0,0.21151,-0.21151,1,-0.64777,2.59696,1,0,0.638388123011665,0.956521739130435,1,"gbm","unseen","class_1","class_1",0.943556883417953,0.453550094789808,"TP"
"4680","normal(0.6)-Normal_548_328.8-943","normal(0.6)","Normal_548_328.8",943,0,-0.00844,0.00844,1,-0.08123,3.11901,5,0,0.683987274655355,0.95440084835631,0.997879109225875,"gbm","unseen","class_0","class_0",0.0455248940854593,0.453550094789808,"TN"
"4685","normal(0.6)-Normal_-605_363-943","normal(0.6)","Normal_-605_363",943,0,0.01582,-0.01582,1,-0.0382,2.8157,2,0,0.67338282078473,0.951219512195122,1,"gbm","unseen","class_0","class_0",0.205451554842717,0.453550094789808,"TN"
"4690","normal(0.6)-Normal_956_573.6-943","normal(0.6)","Normal_956_573.6",943,0,0.0546,-0.0546,1,-0.09515,3.21613,11,0,0.695652173913043,0.944856839872747,0.99575821845175,"gbm","unseen","class_0","class_0",0.122118041191841,0.453550094789808,"TN"
"4695","normal(0.6)-Normal_-597_358.2-943","normal(0.6)","Normal_-597_358.2",943,0,0.00315,-0.00315,1,-0.05757,3.10319,11,0,0.711558854718982,0.946977730646872,0.997879109225875,"gbm","unseen","class_0","class_0",0.0544516174656406,0.453550094789808,"TN"
"4700","normal(0.6)-Normal_-277_166.2-943","normal(0.6)","Normal_-277_166.2",943,0,0.00942,-0.00942,1,-0.00571,3.10416,7,0,0.687168610816543,0.950159066808059,0.997879109225875,"gbm","unseen","class_0","class_0",0.0635165329604016,0.453550094789808,"TN"
"4701","close_normal-tukey(0.1)-954","close_normal","tukey(0.1)",954,0,0.04218,-0.04218,1,-0.17119,3.37102,16,0,0.69811320754717,0.950733752620545,0.9958071278826,"gbm","unseen","class_1","class_0",0.398709801038512,0.453550094789808,"FN"
"4706","sym_long_tail-t(1)-954","sym_long_tail","t(1)",954,0,-0.05701,0.05701,1,18.89264,424.2951,142,87,0.983228511530398,0.991614255765199,0.993710691823899,"gbm","unseen","class_1","class_1",0.994344891572634,0.453550094789808,"TP"
"4711","sym_short_tail-uniform(0,1)-954","sym_short_tail","uniform(0,1)",954,0,1e-05,-1e-05,1,-0.04461,1.81442,0,0,0.575471698113208,1,1,"gbm","unseen","class_1","class_1",0.987862901862501,0.453550094789808,"TP"
"4716","asym_long_tail-Weibull(0.5,1)-954","asym_long_tail","Weibull(0.5,1)",954,0,-0.39987,0.39987,1,3.73165,21.78911,123,69,0.90041928721174,0.952830188679245,0.972746331236897,"gbm","unseen","class_1","class_1",0.993200010183641,0.453550094789808,"TP"
"4721","asym_short_tail-beta(2,1)-954","asym_short_tail","beta(2,1)",954,0,0.21498,-0.21498,1,-0.68582,2.63155,1,0,0.646750524109015,0.950733752620545,1,"gbm","unseen","class_1","class_1",0.882779150940727,0.453550094789808,"TP"
"4730","normal(0.6)-Normal_548_328.8-954","normal(0.6)","Normal_548_328.8",954,0,0.00676,-0.00676,1,-0.10967,3.00642,5,0,0.676100628930818,0.958071278825996,0.9979035639413,"gbm","unseen","class_0","class_0",0.0491775009020495,0.453550094789808,"TN"
"4735","normal(0.6)-Normal_-605_363-954","normal(0.6)","Normal_-605_363",954,0,0.02273,-0.02273,1,-0.07981,2.81126,2,0,0.675052410901468,0.951781970649895,1,"gbm","unseen","class_0","class_0",0.2366237994976,0.453550094789808,"TN"
"4740","normal(0.6)-Normal_956_573.6-954","normal(0.6)","Normal_956_573.6",954,0,0.04165,-0.04165,1,-0.05037,3.20664,7,0,0.69601677148847,0.944444444444444,0.9958071278826,"gbm","unseen","class_0","class_0",0.159735140998509,0.453550094789808,"TN"
"4745","normal(0.6)-Normal_-597_358.2-954","normal(0.6)","Normal_-597_358.2",954,0,0.00641,-0.00641,1,-0.06565,3.04896,11,0,0.692872117400419,0.953878406708595,0.99685534591195,"gbm","unseen","class_0","class_0",0.0390185551917359,0.453550094789808,"TN"
"4750","normal(0.6)-Normal_-277_166.2-954","normal(0.6)","Normal_-277_166.2",954,0,0.00785,-0.00785,1,-0.03728,3.00808,7,0,0.685534591194969,0.955974842767296,0.9979035639413,"gbm","unseen","class_0","class_0",0.0502519444147957,0.453550094789808,"TN"
"4751","close_normal-tukey(0.1)-959","close_normal","tukey(0.1)",959,0,0.02937,-0.02937,1,-0.2344,3.1614,6,0,0.695516162669447,0.955161626694473,0.995828988529718,"gbm","unseen","class_1","class_0",0.0924899306103181,0.453550094789808,"FN"
"4756","sym_long_tail-t(1)-959","sym_long_tail","t(1)",959,0,-0.05268,0.05268,1,20.79633,490.10167,147,85,0.983315954118874,0.993743482794578,0.996871741397289,"gbm","unseen","class_1","class_1",0.993108474145999,0.453550094789808,"TP"
"4761","sym_short_tail-uniform(0,1)-959","sym_short_tail","uniform(0,1)",959,0,0.07688,-0.07688,1,-0.1658,1.87204,0,0,0.587069864442127,1,1,"gbm","unseen","class_1","class_1",0.975748641608235,0.453550094789808,"TP"
"4766","asym_long_tail-Weibull(0.5,1)-959","asym_long_tail","Weibull(0.5,1)",959,0,-0.35504,0.35504,1,5.84933,52.48317,106,58,0.916579770594369,0.965589155370177,0.985401459854015,"gbm","unseen","class_1","class_1",0.994510649897689,0.453550094789808,"TP"
"4771","asym_short_tail-beta(2,1)-959","asym_short_tail","beta(2,1)",959,0,0.22292,-0.22292,1,-0.65512,2.53489,0,0,0.64963503649635,0.956204379562044,1,"gbm","unseen","class_1","class_1",0.914880219937789,0.453550094789808,"TP"
"4780","normal(0.6)-Normal_548_328.8-959","normal(0.6)","Normal_548_328.8",959,0,0.00889,-0.00889,1,-0.11533,2.97656,4,0,0.67570385818561,0.957247132429614,0.997914494264859,"gbm","unseen","class_0","class_0",0.0474527114834262,0.453550094789808,"TN"
"4785","normal(0.6)-Normal_-605_363-959","normal(0.6)","Normal_-605_363",959,0,0.02961,-0.02961,1,-0.06198,2.76234,2,0,0.673618352450469,0.953076120959333,1,"gbm","unseen","class_0","class_0",0.26145708884022,0.453550094789808,"TN"
"4790","normal(0.6)-Normal_956_573.6-959","normal(0.6)","Normal_956_573.6",959,0,0.05161,-0.05161,1,-0.04272,3.22431,6,0,0.708029197080292,0.942648592283629,0.995828988529718,"gbm","unseen","class_0","class_0",0.366642387780697,0.453550094789808,"TN"
"4795","normal(0.6)-Normal_-597_358.2-959","normal(0.6)","Normal_-597_358.2",959,0,0.00594,-0.00594,1,-0.04798,3.00218,8,0,0.697601668404588,0.950990615224192,0.997914494264859,"gbm","unseen","class_0","class_0",0.048455471647374,0.453550094789808,"TN"
"4800","normal(0.6)-Normal_-277_166.2-959","normal(0.6)","Normal_-277_166.2",959,0,0.01276,-0.01276,1,-0.03718,2.99363,4,0,0.690302398331595,0.956204379562044,0.997914494264859,"gbm","unseen","class_0","class_0",0.0562977673818134,0.453550094789808,"TN"
"4801","close_normal-tukey(0.1)-962","close_normal","tukey(0.1)",962,0,0.03203,-0.03203,1,-0.19312,3.09499,6,0,0.693347193347193,0.955301455301455,0.996881496881497,"gbm","unseen","class_1","class_0",0.0748629161116756,0.453550094789808,"FN"
"4806","sym_long_tail-t(1)-962","sym_long_tail","t(1)",962,0,-0.03912,0.03912,1,18.73499,434.55853,154,88,0.98024948024948,0.98960498960499,0.993762993762994,"gbm","unseen","class_1","class_1",0.994344891572634,0.453550094789808,"TP"
"4811","sym_short_tail-uniform(0,1)-962","sym_short_tail","uniform(0,1)",962,0,0.04705,-0.04705,1,-0.12281,1.89268,0,0,0.592515592515592,1,1,"gbm","unseen","class_1","class_1",0.989675930857194,0.453550094789808,"TP"
"4816","asym_long_tail-Weibull(0.5,1)-962","asym_long_tail","Weibull(0.5,1)",962,0,-0.35672,0.35672,1,5.12907,40.57663,111,61,0.908523908523909,0.967775467775468,0.98024948024948,"gbm","unseen","class_1","class_1",0.994510649897689,0.453550094789808,"TP"
"4821","asym_short_tail-beta(2,1)-962","asym_short_tail","beta(2,1)",962,0,0.20924,-0.20924,1,-0.56757,2.40999,0,0,0.630977130977131,0.961538461538462,1,"gbm","unseen","class_1","class_1",0.962413116877067,0.453550094789808,"TP"
"4830","normal(0.6)-Normal_548_328.8-962","normal(0.6)","Normal_548_328.8",962,0,0.01299,-0.01299,1,-0.12784,3.00199,4,0,0.673596673596674,0.957380457380457,0.997920997920998,"gbm","unseen","class_0","class_0",0.0535990689915299,0.453550094789808,"TN"
"4835","normal(0.6)-Normal_-605_363-962","normal(0.6)","Normal_-605_363",962,0,0.03147,-0.03147,1,-0.06074,2.87308,5,0,0.67983367983368,0.953222453222453,0.998960498960499,"gbm","unseen","class_0","class_0",0.0663775654378731,0.453550094789808,"TN"
"4840","normal(0.6)-Normal_956_573.6-962","normal(0.6)","Normal_956_573.6",962,0,0.04633,-0.04633,1,-0.04897,3.20699,6,0,0.70997920997921,0.942827442827443,0.995841995841996,"gbm","unseen","class_0","class_0",0.30352416929902,0.453550094789808,"TN"
"4845","normal(0.6)-Normal_-597_358.2-962","normal(0.6)","Normal_-597_358.2",962,0,0.00597,-0.00597,1,-0.10086,2.91226,5,0,0.694386694386694,0.949064449064449,0.998960498960499,"gbm","unseen","class_0","class_0",0.0652633225447001,0.453550094789808,"TN"
"4850","normal(0.6)-Normal_-277_166.2-962","normal(0.6)","Normal_-277_166.2",962,0,0.02433,-0.02433,1,-0.06623,3.06091,5,0,0.693347193347193,0.956340956340956,0.996881496881497,"gbm","unseen","class_0","class_0",0.0623785876193054,0.453550094789808,"TN"
"4851","close_normal-tukey(0.1)-963","close_normal","tukey(0.1)",963,0,0.01095,-0.01095,1,-0.10709,3.14011,7,0,0.698857736240914,0.951194184839045,0.996884735202492,"gbm","unseen","class_1","class_0",0.0421460113369395,0.453550094789808,"FN"
"4856","sym_long_tail-t(1)-963","sym_long_tail","t(1)",963,0,-0.03471,0.03471,1,18.39607,425.53136,159,92,0.979231568016615,0.988577362409138,0.992731048805815,"gbm","unseen","class_1","class_1",0.994760032291538,0.453550094789808,"TP"
"4861","sym_short_tail-uniform(0,1)-963","sym_short_tail","uniform(0,1)",963,0,0.01292,-0.01292,1,-0.06384,1.85576,0,0,0.587746625129803,1,1,"gbm","unseen","class_1","class_1",0.987673978979828,0.453550094789808,"TP"
"4866","asym_long_tail-Weibull(0.5,1)-963","asym_long_tail","Weibull(0.5,1)",963,0,-0.33745,0.33745,1,5.91285,51.42983,109,63,0.920041536863967,0.968847352024922,0.981308411214953,"gbm","unseen","class_1","class_1",0.994510649897689,0.453550094789808,"TP"
"4871","asym_short_tail-beta(2,1)-963","asym_short_tail","beta(2,1)",963,0,0.14461,-0.14461,1,-0.47817,2.28933,0,0,0.61993769470405,0.967808930425753,1,"gbm","unseen","class_1","class_1",0.968813831869715,0.453550094789808,"TP"
"4880","normal(0.6)-Normal_548_328.8-963","normal(0.6)","Normal_548_328.8",963,0,0.01294,-0.01294,1,-0.12797,2.98771,4,0,0.671858774662513,0.95742471443406,0.997923156801661,"gbm","unseen","class_0","class_0",0.0535990689915299,0.453550094789808,"TN"
"4885","normal(0.6)-Normal_-605_363-963","normal(0.6)","Normal_-605_363",963,0,0.02805,-0.02805,1,-0.04663,2.85747,5,0,0.679127725856698,0.952232606438214,0.998961578400831,"gbm","unseen","class_0","class_0",0.0758982789000879,0.453550094789808,"TN"
"4890","normal(0.6)-Normal_956_573.6-963","normal(0.6)","Normal_956_573.6",963,0,0.04604,-0.04604,1,-0.04102,3.18799,6,0,0.707165109034268,0.946002076843198,0.995846313603323,"gbm","unseen","class_0","class_0",0.0923202210243046,0.453550094789808,"TN"
"4895","normal(0.6)-Normal_-597_358.2-963","normal(0.6)","Normal_-597_358.2",963,0,-0.00167,0.00167,1,-0.08218,2.91807,5,0,0.694704049844237,0.949117341640706,0.997923156801661,"gbm","unseen","class_0","class_0",0.0484675409135453,0.453550094789808,"TN"
"4900","normal(0.6)-Normal_-277_166.2-963","normal(0.6)","Normal_-277_166.2",963,0,0.02489,-0.02489,1,-0.05563,3.06016,6,0,0.693665628245068,0.955347871235722,0.996884735202492,"gbm","unseen","class_0","class_0",0.0632477736164825,0.453550094789808,"TN"
"4901","close_normal-tukey(0.1)-981","close_normal","tukey(0.1)",981,0,0.01574,-0.01574,1,-0.09582,3.15885,7,0,0.702344546381244,0.951070336391437,0.99592252803262,"gbm","unseen","class_1","class_0",0.0483004937741118,0.453550094789808,"FN"
"4906","sym_long_tail-t(1)-981","sym_long_tail","t(1)",981,0,-0.02035,0.02035,1,22.37456,638.13562,161,94,0.981651376146789,0.988786952089704,0.99184505606524,"gbm","unseen","class_1","class_1",0.994760032291538,0.453550094789808,"TP"
"4911","sym_short_tail-uniform(0,1)-981","sym_short_tail","uniform(0,1)",981,0,-0.00638,0.00638,1,0.0151,1.84782,0,0,0.589194699286442,1,1,"gbm","unseen","class_1","class_1",0.987556297387108,0.453550094789808,"TP"
"4916","asym_long_tail-Weibull(0.5,1)-981","asym_long_tail","Weibull(0.5,1)",981,0,-0.35057,0.35057,1,5.04347,39.03168,121,67,0.922528032619776,0.958205912334353,0.978593272171254,"gbm","unseen","class_1","class_1",0.994273899276176,0.453550094789808,"TP"
"4921","asym_short_tail-beta(2,1)-981","asym_short_tail","beta(2,1)",981,0,0.21091,-0.21091,1,-0.58975,2.42061,0,0,0.63098878695209,0.959225280326198,1,"gbm","unseen","class_1","class_1",0.972372792343444,0.453550094789808,"TP"
"4930","normal(0.6)-Normal_548_328.8-981","normal(0.6)","Normal_548_328.8",981,0,0.03451,-0.03451,1,-0.14543,2.84196,4,0,0.663608562691132,0.957186544342508,0.99796126401631,"gbm","unseen","class_0","class_0",0.0552456859421762,0.453550094789808,"TN"
"4935","normal(0.6)-Normal_-605_363-981","normal(0.6)","Normal_-605_363",981,0,0.02178,-0.02178,1,-0.00602,2.85932,3,0,0.678899082568807,0.951070336391437,0.998980632008155,"gbm","unseen","class_0","class_0",0.104461998318026,0.453550094789808,"TN"
"4940","normal(0.6)-Normal_956_573.6-981","normal(0.6)","Normal_956_573.6",981,0,0.0347,-0.0347,1,-0.01329,3.06192,4,0,0.696228338430173,0.954128440366973,0.99592252803262,"gbm","unseen","class_0","class_0",0.116887026302193,0.453550094789808,"TN"
"4945","normal(0.6)-Normal_-597_358.2-981","normal(0.6)","Normal_-597_358.2",981,0,0.03474,-0.03474,1,-0.1498,3.01932,3,0,0.690112130479103,0.951070336391437,0.99796126401631,"gbm","unseen","class_0","class_0",0.0685515015171008,0.453550094789808,"TN"
"4950","normal(0.6)-Normal_-277_166.2-981","normal(0.6)","Normal_-277_166.2",981,0,0.02714,-0.02714,1,-0.11142,2.98472,6,0,0.682976554536188,0.958205912334353,0.99592252803262,"gbm","unseen","class_0","class_0",0.0798520088800891,0.453550094789808,"TN"
"4951","close_normal-tukey(0.1)-1005","close_normal","tukey(0.1)",1005,0,0.01104,-0.01104,1,0.05943,2.92815,8,0,0.675621890547264,0.950248756218905,1,"gbm","unseen","class_1","class_0",0.151152670776892,0.453550094789808,"FN"
"4956","sym_long_tail-t(1)-1005","sym_long_tail","t(1)",1005,0,-0.01608,0.01608,1,24.44823,723.96926,156,92,0.981094527363184,0.990049751243781,0.993034825870647,"gbm","unseen","class_1","class_1",0.994760032291538,0.453550094789808,"TP"
"4961","sym_short_tail-uniform(0,1)-1005","sym_short_tail","uniform(0,1)",1005,0,0.02459,-0.02459,1,-0.03882,1.80238,0,0,0.569154228855721,1,1,"gbm","unseen","class_1","class_1",0.990484775290422,0.453550094789808,"TP"
"4966","asym_long_tail-Weibull(0.5,1)-1005","asym_long_tail","Weibull(0.5,1)",1005,0,-0.36588,0.36588,1,4.73225,32.82464,126,69,0.914427860696517,0.958208955223881,0.98407960199005,"gbm","unseen","class_1","class_1",0.994273899276176,0.453550094789808,"TP"
