"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"6361","sym_short_tail-uniform(0,1)-1254","sym_short_tail","uniform(0,1)",1254,4.99753,5.03643,0.0135200262306252,2.87721335272892,-0.00324,1.80494,0,0,0.578149920255183,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6366","asym_long_tail-Weibull(0.5,1)-1254","asym_long_tail","Weibull(0.5,1)",1254,1.88182,0.4319,0.35204414631696,4.11857437531308,5.08597,40.10735,0.133173843700159,0.0773524720893142,0.91786283891547,0.960127591706539,0.98006379585327,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6371","asym_short_tail-beta(2,1)-1254","asym_short_tail","beta(2,1)",1254,0.66587,0.69775,0.137612878475869,0.231664364215667,-0.50057,2.29033,0,0,0.625199362041467,0.967304625199362,1,"rf","unseen","class_1","class_1",0.944,0.657,"TP"
"6379","normal(0.6)-Normal_548_328.8-1254","normal(0.6)","Normal_548_328.8",1254,557.5836,564.95379,0.0225623411910248,326.658919728233,-0.12311,2.89953,0.00318979266347687,0,0.67384370015949,0.955342902711324,0.998405103668262,"rf","unseen","class_0","class_0",0.034,0.657,"TN"
"6384","normal(0.6)-Normal_-605_363-1254","normal(0.6)","Normal_-605_363",1254,-615.9143,-623.58732,0.0219813685065264,349.069258254861,0.08267,2.75849,0.00239234449760766,0,0.660287081339713,0.958532695374801,0.999202551834131,"rf","unseen","class_0","class_0",0.11,0.657,"TN"
"6389","normal(0.6)-Normal_956_573.6-1254","normal(0.6)","Normal_956_573.6",1254,937.91245,944.15112,0.0105512540317309,591.272845980045,-0.08882,2.96106,0.00398724082934609,0,0.696172248803828,0.950558213716108,0.999202551834131,"rf","unseen","class_0","class_0",0.018,0.657,"TN"
"6394","normal(0.6)-Normal_-597_358.2-1254","normal(0.6)","Normal_-597_358.2",1254,-591.24586,-588.27047,0.00811650895167556,366.58494652257,-0.00824,3.10606,0.00717703349282297,0,0.686602870813397,0.952950558213716,0.997607655502392,"rf","unseen","class_0","class_0",0.122,0.657,"TN"
"6399","normal(0.6)-Normal_-277_166.2-1254","normal(0.6)","Normal_-277_166.2",1254,-275.33062,-270.96198,0.0265065815077096,164.813406765764,-0.12504,3.25906,0.0135566188197767,0,0.703349282296651,0.947368421052632,0.996012759170654,"rf","unseen","class_0","class_0",0.246,0.657,"TN"
"6401","close_normal-tukey(0.1)-1256","close_normal","tukey(0.1)",1256,-0.01215,0.00223,0.0092472298558311,1.55506029634727,-0.02706,3.39026,0.0191082802547771,0,0.704617834394904,0.951433121019108,0.996815286624204,"rf","unseen","class_1","class_0",0.25,0.657,"FN"
"6406","sym_long_tail-t(1)-1256","sym_long_tail","t(1)",1256,-0.22499,0.00365,0.00658986421502928,34.695707307375,-7.5933,342.3949,0.174363057324841,0.107484076433121,0.97531847133758,0.990445859872611,0.990445859872611,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6411","sym_short_tail-uniform(0,1)-1256","sym_short_tail","uniform(0,1)",1256,4.97399,5.10426,0.0450907956816579,2.88905968569971,-0.00568,1.7962,0,0,0.577229299363057,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6416","asym_long_tail-Weibull(0.5,1)-1256","asym_long_tail","Weibull(0.5,1)",1256,2.02437,0.44682,0.359572964521244,4.38728757625157,5.26021,43.37327,0.123407643312102,0.0724522292993631,0.914012738853503,0.959394904458599,0.982484076433121,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6421","asym_short_tail-beta(2,1)-1256","asym_short_tail","beta(2,1)",1256,0.66394,0.693,0.125062241390052,0.232364298584462,-0.47911,2.28774,0,0,0.614649681528662,0.967356687898089,1,"rf","unseen","class_1","class_1",0.93,0.657,"TP"
"6429","normal(0.6)-Normal_548_328.8-1256","normal(0.6)","Normal_548_328.8",1256,557.75532,563.59659,0.0179386497211999,325.624843050299,-0.11133,2.89746,0.00318471337579618,0,0.673566878980892,0.956210191082803,0.998407643312102,"rf","unseen","class_0","class_0",0.012,0.657,"TN"
"6434","normal(0.6)-Normal_-605_363-1256","normal(0.6)","Normal_-605_363",1256,-613.21114,-620.04317,0.0195846538791164,348.846093587857,0.07699,2.76927,0.00238853503184713,0,0.660828025477707,0.957006369426752,0.999203821656051,"rf","unseen","class_0","class_0",0.116,0.657,"TN"
"6439","normal(0.6)-Normal_956_573.6-1256","normal(0.6)","Normal_956_573.6",1256,941.77866,948.71746,0.0116765962506442,594.24851652443,-0.08943,2.95153,0.00398089171974522,0,0.697452229299363,0.94984076433121,0.999203821656051,"rf","unseen","class_0","class_0",0.04,0.657,"TN"
"6444","normal(0.6)-Normal_-597_358.2-1256","normal(0.6)","Normal_-597_358.2",1256,-592.33335,-585.83437,0.0176615790680421,367.972760247672,-0.01546,3.10325,0.00796178343949045,0,0.690286624203822,0.954617834394904,0.997611464968153,"rf","unseen","class_0","class_0",0.022,0.657,"TN"
"6449","normal(0.6)-Normal_-277_166.2-1256","normal(0.6)","Normal_-277_166.2",1256,-276.27883,-272.51341,0.0227075608891829,165.82230114348,-0.095,3.26329,0.0143312101910828,0,0.705414012738854,0.948248407643312,0.995222929936306,"rf","unseen","class_0","class_0",0.128,0.657,"TN"
"6451","close_normal-tukey(0.1)-1263","close_normal","tukey(0.1)",1263,-0.03244,-0.03556,0.00199172636108507,1.56648024596123,-0.04294,3.43243,0.0213776722090261,0,0.703087885985748,0.948535233570863,0.996041171813143,"rf","unseen","class_1","class_0",0.394,0.657,"FN"
"6456","sym_long_tail-t(1)-1263","sym_long_tail","t(1)",1263,-0.46361,0.00432,0.0131386758920391,35.61469997776,-7.44376,310.58753,0.176563737133808,0.106888361045131,0.975455265241489,0.989707046714173,0.990498812351544,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6461","sym_short_tail-uniform(0,1)-1263","sym_short_tail","uniform(0,1)",1263,4.98807,5.10643,0.0409484511640918,2.89046341522659,-0.02333,1.79409,0,0,0.576405384006334,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6466","asym_long_tail-Weibull(0.5,1)-1263","asym_long_tail","Weibull(0.5,1)",1263,2.00748,0.47789,0.370073704515734,4.13320368709139,4.94275,38.7204,0.110847189231987,0.0617577197149644,0.914489311163896,0.961203483768804,0.978622327790974,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6471","asym_short_tail-beta(2,1)-1263","asym_short_tail","beta(2,1)",1263,0.6466,0.67985,0.136451224451506,0.243676816632869,-0.46284,2.26482,0,0,0.624703087885986,0.969121140142518,1,"rf","unseen","class_1","class_1",0.958,0.657,"TP"
"6479","normal(0.6)-Normal_548_328.8-1263","normal(0.6)","Normal_548_328.8",1263,557.32021,561.04641,0.0114780240808448,324.637757662363,-0.11321,2.89101,0.00316706254948535,0,0.671417260490895,0.957244655581948,0.998416468725257,"rf","unseen","class_0","class_0",0.064,0.657,"TN"
"6484","normal(0.6)-Normal_-605_363-1263","normal(0.6)","Normal_-605_363",1263,-620.8953,-626.55206,0.0160811555937829,351.763277645726,0.08325,2.77483,0.00237529691211401,0,0.665874901029295,0.956452889944576,0.999208234362629,"rf","unseen","class_0","class_0",0.176,0.657,"TN"
"6489","normal(0.6)-Normal_956_573.6-1263","normal(0.6)","Normal_956_573.6",1263,944.58923,943.20209,0.00234883757895259,590.564461514877,-0.06491,3.02867,0.00554235946159937,0,0.699920823436263,0.94695170229612,0.999208234362629,"rf","unseen","class_0","class_0",0.05,0.657,"TN"
"6494","normal(0.6)-Normal_-597_358.2-1263","normal(0.6)","Normal_-597_358.2",1263,-591.7578,-581.32389,0.0282180432976921,369.760223624483,-0.0489,3.11495,0.00712589073634204,0,0.690419635787807,0.953285827395091,0.997624703087886,"rf","unseen","class_0","class_0",0.104,0.657,"TN"
"6499","normal(0.6)-Normal_-277_166.2-1263","normal(0.6)","Normal_-277_166.2",1263,-274.97321,-272.64397,0.0142383714303127,163.588933706361,-0.07918,3.27036,0.0126682501979414,0,0.707046714172605,0.949326999208234,0.994457640538401,"rf","unseen","class_0","class_0",0.168,0.657,"TN"
"6501","close_normal-tukey(0.1)-1265","close_normal","tukey(0.1)",1265,-0.05892,-0.04611,0.00825403034565427,1.55196909431578,-0.08367,3.30364,0.0134387351778656,0,0.701185770750988,0.951778656126482,0.995256916996047,"rf","unseen","class_1","class_0",0.148,0.657,"FN"
"6506","sym_long_tail-t(1)-1265","sym_long_tail","t(1)",1265,-0.62526,-0.00996,0.0173609006318504,35.4417096813035,-7.56389,315.95833,0.171541501976285,0.102766798418972,0.975494071146245,0.990513833992095,0.991304347826087,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6511","sym_short_tail-uniform(0,1)-1265","sym_short_tail","uniform(0,1)",1265,4.99326,5.05191,0.0203564100481794,2.88115634638857,-0.02414,1.79189,0,0,0.58102766798419,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6516","asym_long_tail-Weibull(0.5,1)-1265","asym_long_tail","Weibull(0.5,1)",1265,2.05562,0.49725,0.327694150402118,4.75556245995756,8.38371,120.80284,0.112252964426877,0.0561264822134387,0.924901185770751,0.971541501976285,0.986561264822134,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6521","asym_short_tail-beta(2,1)-1265","asym_short_tail","beta(2,1)",1265,0.64957,0.68504,0.145056604516081,0.244525232879471,-0.48661,2.30358,0,0,0.628458498023715,0.966798418972332,1,"rf","unseen","class_1","class_1",0.948,0.657,"TP"
"6529","normal(0.6)-Normal_548_328.8-1265","normal(0.6)","Normal_548_328.8",1265,557.20088,564.94353,0.0238608864580914,324.491297236546,-0.12776,2.86525,0.00316205533596838,0,0.668774703557312,0.958102766798419,0.998418972332016,"rf","unseen","class_0","class_0",0.124,0.657,"TN"
"6534","normal(0.6)-Normal_-605_363-1265","normal(0.6)","Normal_-605_363",1265,-620.62087,-625.81187,0.0147653968408883,351.565220761635,0.0821,2.7723,0.00237154150197628,0,0.66798418972332,0.956521739130435,0.999209486166008,"rf","unseen","class_0","class_0",0.226,0.657,"TN"
"6539","normal(0.6)-Normal_956_573.6-1265","normal(0.6)","Normal_956_573.6",1265,949.40577,951.57925,0.00367826258661621,590.898542129238,-0.06474,3.01089,0.00553359683794466,0,0.70197628458498,0.947826086956522,0.999209486166008,"rf","unseen","class_0","class_0",0.03,0.657,"TN"
"6544","normal(0.6)-Normal_-597_358.2-1265","normal(0.6)","Normal_-597_358.2",1265,-591.58882,-582.87018,0.0235840734856767,369.683379985021,-0.04118,3.11568,0.00711462450592885,0,0.690909090909091,0.952569169960474,0.997628458498024,"rf","unseen","class_0","class_0",0.114,0.657,"TN"
"6549","normal(0.6)-Normal_-277_166.2-1265","normal(0.6)","Normal_-277_166.2",1265,-275.90095,-275.33929,0.00343644289673055,163.442261919843,-0.05803,3.28327,0.0126482213438735,0,0.707509881422925,0.94703557312253,0.994466403162055,"rf","unseen","class_0","class_0",0.13,0.657,"TN"
"6551","close_normal-tukey(0.1)-1269","close_normal","tukey(0.1)",1269,-0.07307,-0.0476,0.0163843028377214,1.5545366960235,-0.09078,3.24247,0.0110323089046493,0,0.698975571315997,0.951142631993696,0.996059889676911,"rf","unseen","class_1","class_0",0.15,0.657,"FN"
"6556","sym_long_tail-t(1)-1269","sym_long_tail","t(1)",1269,-0.69007,-0.00284,0.0194321894773531,35.3655464712775,-7.58514,317.625,0.168636721828211,0.099290780141844,0.976359338061466,0.990543735224586,0.991331757289204,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6561","sym_short_tail-uniform(0,1)-1269","sym_short_tail","uniform(0,1)",1269,5.03712,5.17184,0.0467078975767315,2.88430879978452,-0.05592,1.80143,0,0,0.578408195429472,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6566","asym_long_tail-Weibull(0.5,1)-1269","asym_long_tail","Weibull(0.5,1)",1269,2.08645,0.48971,0.33450378043944,4.77345875703513,8.15367,116.85334,0.117415287628054,0.0575256107171001,0.921197793538219,0.970055161544523,0.986603624901497,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6571","asym_short_tail-beta(2,1)-1269","asym_short_tail","beta(2,1)",1269,0.65389,0.68385,0.124303619829214,0.24102274769764,-0.48897,2.33337,0,0,0.628841607565012,0.965327029156816,1,"rf","unseen","class_1","class_1",0.942,0.657,"TP"
"6579","normal(0.6)-Normal_548_328.8-1269","normal(0.6)","Normal_548_328.8",1269,556.65617,564.94353,0.025473598169846,325.331346782807,-0.13241,2.85543,0.00315208825847124,0,0.667454688731284,0.958234830575256,0.998423955870764,"rf","unseen","class_0","class_0",0.21,0.657,"TN"
"6584","normal(0.6)-Normal_-605_363-1269","normal(0.6)","Normal_-605_363",1269,-623.78825,-626.55206,0.00779148125638736,354.722023842937,0.05758,2.84264,0.00394011032308905,0,0.672970843183609,0.953506698187549,0.999211977935382,"rf","unseen","class_0","class_0",0.076,0.657,"TN"
"6589","normal(0.6)-Normal_956_573.6-1269","normal(0.6)","Normal_956_573.6",1269,951.7426,954.28945,0.00435368227966463,584.987566018744,-0.06252,3.01481,0.00551615445232467,0,0.698187549251379,0.947202521670607,0.998423955870764,"rf","unseen","class_0","class_0",0.008,0.657,"TN"
"6594","normal(0.6)-Normal_-597_358.2-1269","normal(0.6)","Normal_-597_358.2",1269,-592.71337,-581.32389,0.0309296890498264,368.237778971916,-0.09504,2.98765,0.00472813238770686,0,0.686367218282112,0.955082742316785,0.997635933806147,"rf","unseen","class_0","class_0",0.114,0.657,"TN"
"6599","normal(0.6)-Normal_-277_166.2-1269","normal(0.6)","Normal_-277_166.2",1269,-276.23538,-275.12991,0.00680417130081768,162.469454563435,-0.0778,3.31879,0.0126083530338849,0,0.705279747832939,0.947990543735225,0.993695823483058,"rf","unseen","class_0","class_0",0.608,0.657,"TN"
"6601","close_normal-tukey(0.1)-1275","close_normal","tukey(0.1)",1275,0.00286,0.01108,0.00537884881960428,1.52820803775718,-0.09515,3.17059,0.00784313725490196,0,0.698039215686274,0.951372549019608,0.996862745098039,"rf","unseen","class_1","class_0",0.008,0.657,"FN"
"6606","sym_long_tail-t(1)-1275","sym_long_tail","t(1)",1275,-0.82028,-0.00284,0.0229917662905141,35.5535973039731,-7.48557,309.67263,0.169411764705882,0.0988235294117647,0.975686274509804,0.989803921568627,0.990588235294118,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6611","sym_short_tail-uniform(0,1)-1275","sym_short_tail","uniform(0,1)",1275,4.97232,4.99137,0.00660215819575276,2.88542010584586,-0.01761,1.79073,0,0,0.578039215686274,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6616","asym_long_tail-Weibull(0.5,1)-1275","asym_long_tail","Weibull(0.5,1)",1275,2.04346,0.49389,0.3170210900329,4.88790824559713,7.80407,105.82828,0.124705882352941,0.0666666666666667,0.930196078431373,0.964705882352941,0.984313725490196,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6621","asym_short_tail-beta(2,1)-1275","asym_short_tail","beta(2,1)",1275,0.65527,0.68113,0.107804999166034,0.239877558555259,-0.42778,2.17818,0,0,0.607058823529412,0.970196078431373,1,"rf","unseen","class_1","class_1",0.956,0.657,"TP"
"6629","normal(0.6)-Normal_548_328.8-1275","normal(0.6)","Normal_548_328.8",1275,555.8867,564.96405,0.0278710165122121,325.691386104366,-0.1345,2.85423,0.00313725490196078,0,0.667450980392157,0.95843137254902,0.99843137254902,"rf","unseen","class_0","class_0",0.204,0.657,"TN"
"6634","normal(0.6)-Normal_-605_363-1275","normal(0.6)","Normal_-605_363",1275,-620.34115,-624.16538,0.0107237114270778,356.614407801361,0.06119,2.78902,0.00235294117647059,0,0.671372549019608,0.954509803921569,1,"rf","unseen","class_0","class_0",0.18,0.657,"TN"
"6639","normal(0.6)-Normal_956_573.6-1275","normal(0.6)","Normal_956_573.6",1275,948.97478,952.5055,0.00611958894478618,576.953784291036,-0.06378,2.99621,0.00549019607843137,0,0.693333333333333,0.946666666666667,0.99843137254902,"rf","unseen","class_0","class_0",0.018,0.657,"TN"
"6644","normal(0.6)-Normal_-597_358.2-1275","normal(0.6)","Normal_-597_358.2",1275,-598.24423,-588.87262,0.0252393271246216,371.309819541813,-0.08104,2.97869,0.00549019607843137,0,0.68156862745098,0.956078431372549,0.997647058823529,"rf","unseen","class_0","class_0",0.022,0.657,"TN"
"6649","normal(0.6)-Normal_-277_166.2-1275","normal(0.6)","Normal_-277_166.2",1275,-276.51445,-273.58746,0.0180999232583962,161.712840337166,-0.05912,3.3804,0.0149019607843137,0,0.710588235294118,0.947450980392157,0.993725490196078,"rf","unseen","class_0","class_1",0.754,0.657,"FP"
"6651","close_normal-tukey(0.1)-1279","close_normal","tukey(0.1)",1279,-0.05403,-0.0553,0.000813512636579242,1.56113125094191,-0.07309,3.14664,0.00703674745895231,0,0.698983580922596,0.953870211102424,0.996090695856138,"rf","unseen","class_1","class_0",0.026,0.657,"FN"
"6656","sym_long_tail-t(1)-1279","sym_long_tail","t(1)",1279,0.98538,0.03743,0.0152532520196408,62.1474029786812,20.22806,679.18579,0.16731821735731,0.0938232994526974,0.988272087568413,0.992963252541048,0.995308835027365,"rf","unseen","class_1","class_1",0.996,0.657,"TP"
"6661","sym_short_tail-uniform(0,1)-1279","sym_short_tail","uniform(0,1)",1279,5.01049,5.03043,0.00701742357740164,2.84149870391368,-0.00064,1.82067,0,0,0.583268178264269,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6666","asym_long_tail-Weibull(0.5,1)-1279","asym_long_tail","Weibull(0.5,1)",1279,1.9529,0.52971,0.34233116973771,4.15734857299273,4.99905,36.37989,0.118060985144644,0.0680218921032056,0.920250195465207,0.960906958561376,0.979671618451916,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6671","asym_short_tail-beta(2,1)-1279","asym_short_tail","beta(2,1)",1279,0.66065,0.69441,0.141511200111134,0.238567689154548,-0.50211,2.27865,0,0,0.620015637216575,0.964816262705238,1,"rf","unseen","class_1","class_1",0.93,0.657,"TP"
"6679","normal(0.6)-Normal_548_328.8-1279","normal(0.6)","Normal_548_328.8",1279,554.38057,562.45582,0.0248836617336827,324.52016453307,-0.12959,2.87126,0.00312744331508991,0,0.670836591086787,0.958561376075059,0.998436278342455,"rf","unseen","class_0","class_0",0.084,0.657,"TN"
"6684","normal(0.6)-Normal_-605_363-1279","normal(0.6)","Normal_-605_363",1279,-620.17823,-625.23162,0.014132761760684,357.565639722173,0.06188,2.81403,0.00312744331508991,0,0.671618451915559,0.955433932759969,1,"rf","unseen","class_0","class_0",0.128,0.657,"TN"
"6689","normal(0.6)-Normal_956_573.6-1279","normal(0.6)","Normal_956_573.6",1279,945.76477,949.0207,0.00571024231778887,570.191214102592,-0.09403,3.01421,0.00547302580140735,0,0.691946833463643,0.949179046129789,0.998436278342455,"rf","unseen","class_0","class_0",0.008,0.657,"TN"
"6694","normal(0.6)-Normal_-597_358.2-1279","normal(0.6)","Normal_-597_358.2",1279,-603.07941,-596.84129,0.0167322508599037,372.820133539164,-0.0969,2.99912,0.00547302580140735,0,0.681782642689601,0.956215793588741,0.99687255668491,"rf","unseen","class_0","class_0",0.002,0.657,"TN"
"6699","normal(0.6)-Normal_-277_166.2-1279","normal(0.6)","Normal_-277_166.2",1279,-277.22673,-274.01007,0.0199338968072894,161.366341518519,-0.05656,3.28366,0.0140734949179046,0,0.703674745895231,0.949179046129789,0.994526974198593,"rf","unseen","class_0","class_0",0.096,0.657,"TN"
"6701","close_normal-tukey(0.1)-1297","close_normal","tukey(0.1)",1297,-0.0681,-0.0964,0.0182353889085186,1.55192741662777,-0.05306,3.15326,0.00771010023130301,0,0.700848111025443,0.950655358519661,0.996144949884349,"rf","unseen","class_1","class_0",0.012,0.657,"FN"
"6706","sym_long_tail-t(1)-1297","sym_long_tail","t(1)",1297,1.05191,0.03797,0.0164310280808825,61.7088593001503,20.37245,688.89991,0.164225134926754,0.094834232845027,0.988434849653046,0.993060909791827,0.995373939861218,"rf","unseen","class_1","class_1",0.996,0.657,"TP"
"6711","sym_short_tail-uniform(0,1)-1297","sym_short_tail","uniform(0,1)",1297,5.05195,5.12959,0.0272900374841318,2.84499426009017,-0.02438,1.8333,0,0,0.588280647648419,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"6716","asym_long_tail-Weibull(0.5,1)-1297","asym_long_tail","Weibull(0.5,1)",1297,2.09134,0.55079,0.320980197018371,4.79951727337194,6.34227,65.07325,0.112567463377024,0.0647648419429453,0.925212027756361,0.964533538936006,0.979182729375482,"rf","unseen","class_1","class_1",1,0.657,"TP"
