"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"3994","normal(0.6)-Normal_-597_358.2-773","normal(0.6)","Normal_-597_358.2",773,-595.14811,-589.06132,0.017038966476676,357.227652764734,0.03487,3.09308,0.00388098318240621,0,0.695989650711514,0.952134540750323,0.996119016817594,0
"3995","normal(1)-Normal_-597_597-773","normal(1)","Normal_-597_597",773,-568.62473,-562.23043,0.0107655120251132,593.961530588029,0.02333,3.20769,0.0103492884864166,0,0.703751617076326,0.948253557567917,0.994825355756792,0
"3996","normal(0.01)-Normal_-277_2.77-773","normal(0.01)","Normal_-277_2.77",773,-277.02713,-277.04617,0.00682833316461025,2.78838181164011,-0.05672,3.16093,0.0142302716688228,0,0.690815006468305,0.958602846054334,0.996119016817594,0
"3997","normal(0.1)-Normal_-277_27.7-773","normal(0.1)","Normal_-277_27.7",773,-278.68536,-277.64673,0.035123303124818,29.5709659284898,-0.10295,2.80238,0.00129366106080207,0,0.685640362225097,0.952134540750323,0.998706338939198,0
"3998","normal(0.3)-Normal_-277_83.1-773","normal(0.3)","Normal_-277_83.1",773,-275.86589,-276.97785,0.0136662631731887,81.3653290521671,-0.03528,3.04301,0.00905562742561449,0,0.685640362225097,0.948253557567917,0.998706338939198,0
"3999","normal(0.6)-Normal_-277_166.2-773","normal(0.6)","Normal_-277_166.2",773,-274.34918,-277.88155,0.0212851134100724,165.954953208211,-0.02845,2.99369,0.0116429495472186,0,0.705045278137128,0.949547218628719,0.998706338939198,0
"4000","normal(1)-Normal_-277_277-773","normal(1)","Normal_-277_277",773,-277.79189,-268.92612,0.0342271451727129,259.02744605963,-0.08774,2.83403,0.00129366106080207,0,0.684346701164295,0.950840879689521,0.998706338939198,0
"4001","close_normal-tukey(0.1)-775","close_normal","tukey(0.1)",775,-0.04621,-0.04855,0.00156561336325404,1.49462188744764,-0.04924,3.15955,0.0129032258064516,0,0.681290322580645,0.953548387096774,0.99741935483871,1
"4002","close_normal-tukey(0.2)-775","close_normal","tukey(0.2)",775,0.01629,-0.01735,0.0250439853822124,1.3432366888336,0.00407,2.51604,0.00129032258064516,0,0.667096774193548,0.967741935483871,1,1
"4003","close_normal-tukey(5)-775","close_normal","tukey(5)",775,0.00195,0.00138,0.00697549398554147,0.0817146428885858,0.00158,3.14347,0.0554838709677419,0,0.705806451612903,0.931612903225806,1,1
"4004","close_normal-t(10)-775","close_normal","t(10)",775,-0.0311,-0.03909,0.0074575565044851,1.07139650838645,0.10926,3.32452,0.0167741935483871,0,0.701935483870968,0.95741935483871,0.993548387096774,1
"4005","close_normal-laplace(0,10)-775","close_normal","laplace(0,10)",775,-0.21154,-0.07631,0.00917759025725356,14.7348046937616,-0.25402,5.82124,0.0593548387096774,0.00516129032258065,0.754838709677419,0.940645161290323,0.989677419354839,1
"4006","sym_long_tail-t(1)-775","sym_long_tail","t(1)",775,-1.79395,0.06239,0.0604999466391449,30.68333284775,-9.52193,149.02207,0.180645161290323,0.114838709677419,0.971612903225806,0.983225806451613,0.988387096774194,1
"4007","sym_long_tail-t(2)-775","sym_long_tail","t(2)",775,0.09464,-0.02453,0.0333934033998631,3.56866889466224,8.82215,146.11852,0.0851612903225806,0.0374193548387097,0.931612903225806,0.981935483870968,0.989677419354839,1
"4008","sym_long_tail-t(4)-775","sym_long_tail","t(4)",775,-0.02074,-0.04437,0.0152991569485046,1.54452955019261,0.49482,10.84979,0.0464516129032258,0.00903225806451613,0.79741935483871,0.949677419354839,0.983225806451613,1
"4009","sym_long_tail-t(7)-775","sym_long_tail","t(7)",775,0.01716,0.0067,0.0093125415327962,1.12321646707967,-0.18478,5.698,0.0387096774193548,0.00258064516129032,0.740645161290323,0.944516129032258,0.990967741935484,1
"4010","sym_long_tail-tukey(10)-775","sym_long_tail","tukey(10)",775,-0.00083,1e-05,0.0274956290391334,0.0305503103349431,-0.13677,5.66781,0.269677419354839,0.161290322580645,0.793548387096774,0.903225806451613,0.983225806451613,1
"4011","sym_short_tail-uniform(0,1)-775","sym_short_tail","uniform(0,1)",775,4.89958,4.74607,0.0529242406608673,2.90056121888788,0.09566,1.75809,0,0,0.588387096774194,1,1,1
"4012","sym_short_tail-beta(1.3,1.3)-775","sym_short_tail","beta(1.3,1.3)",775,0.49349,0.48959,0.014791060242849,0.263672781799768,0.05608,1.96547,0,0,0.605161290322581,1,1,1
"4013","sym_short_tail-beta(1.5,1.5)-775","sym_short_tail","beta(1.5,1.5)",775,0.50083,0.50126,0.00171563361609462,0.250636264040379,-0.01292,2.00408,0,0,0.611612903225806,1,1,1
"4014","sym_short_tail-tukey(1.5)-775","sym_short_tail","tukey(1.5)",775,0.00101,-0.00774,0.0223709963869313,0.391131438611808,-0.00531,1.80816,0,0,0.576774193548387,1,1,1
"4015","sym_short_tail-truncatednormal(2,2)-775","sym_short_tail","truncatednormal(2,2)",775,-1.96394,-1.92554,0.0191463173671022,2.0056076196658,-0.05416,2.86217,0.00645161290322581,0,0.661935483870968,0.966451612903226,0.993548387096774,1
"4016","asym_long_tail-Weibull(0.5,1)-775","asym_long_tail","Weibull(0.5,1)",775,1.79568,0.47178,0.360268648843145,3.67475772385735,5.5586,51.21775,0.112258064516129,0.0541935483870968,0.909677419354839,0.956129032258065,0.984516129032258,1
"4017","asym_long_tail-Weibull(2,1)-775","asym_long_tail","Weibull(2,1)",775,0.89771,0.85127,0.100974865874421,0.459916431656924,0.53188,2.92778,0.00903225806451613,0,0.652903225806452,0.967741935483871,0.994838709677419,1
"4018","asym_long_tail-lognormal(0,1)-775","asym_long_tail","lognormal(0,1)",775,1.79192,1.05041,0.3315867995503,2.23624704302355,4.4108,39.44359,0.0838709677419355,0.0361290322580645,0.894193548387097,0.956129032258065,0.980645161290323,1
"4019","asym_long_tail-chisquared(4)-775","asym_long_tail","chisquared(4)",775,4.21556,3.65872,0.181890847888321,3.06139647192086,1.49869,6.33834,0.0387096774193548,0.00645161290322581,0.744516129032258,0.953548387096774,0.987096774193548,1
"4020","asym_long_tail-chisquared(10)-775","asym_long_tail","chisquared(10)",775,9.83206,9.00324,0.189587230375671,4.37170793812261,0.85487,3.55267,0.0206451612903226,0,0.694193548387097,0.95741935483871,0.992258064516129,1
"4021","asym_short_tail-beta(2,1)-775","asym_short_tail","beta(2,1)",775,0.67989,0.72341,0.192025267291249,0.226636841150661,-0.53597,2.2918,0,0,0.621935483870968,0.965161290322581,1,1
"4022","asym_short_tail-beta(3,2)-775","asym_short_tail","beta(3,2)",775,0.60402,0.61137,0.0384397666205294,0.191208236838633,-0.26769,2.38695,0,0,0.646451612903226,0.975483870967742,1,1
"4023","asym_short_tail-lognormal(0,0.15)-775","asym_short_tail","lognormal(0,0.15)",775,1.00491,0.98409,0.135707145413187,0.153418598089359,0.60301,3.61691,0.0103225806451613,0,0.686451612903226,0.95741935483871,0.993548387096774,1
"4024","asym_short_tail-lognormal(0,0.25)-775","asym_short_tail","lognormal(0,0.25)",775,1.02542,1.01385,0.0472161601023597,0.245043221958701,0.63186,3.96412,0.0206451612903226,0,0.708387096774194,0.965161290322581,0.988387096774194,1
"4025","asym_short_tail-lognormal(0,0.35)-775","asym_short_tail","lognormal(0,0.35)",775,1.0554,0.98489,0.185960418106645,0.379166710410188,1.08116,5.24171,0.0206451612903226,0.00258064516129032,0.701935483870968,0.96258064516129,0.988387096774194,1
"4026","normal(0.01)-Normal_548_5.48-775","normal(0.01)","Normal_548_5.48",775,548.23207,548.17337,0.0109552038080148,5.35818420439603,0.01873,2.85361,0.00129032258064516,0,0.686451612903226,0.952258064516129,1,0
"4027","normal(0.1)-Normal_548_54.8-775","normal(0.1)","Normal_548_54.8",775,550.96416,550.76171,0.00370264152501035,54.6771807728357,-0.04693,2.80302,0.00645161290322581,0,0.689032258064516,0.961290322580645,0.998709677419355,0
"4028","normal(0.3)-Normal_548_164.4-775","normal(0.3)","Normal_548_164.4",775,543.87618,544.59475,0.0045403286186117,158.263874789688,-0.0266,3.06184,0.00903225806451613,0,0.699354838709677,0.948387096774194,0.998709677419355,0
"4029","normal(0.6)-Normal_548_328.8-775","normal(0.6)","Normal_548_328.8",775,553.42213,521.8577,0.095745227630942,329.671052866131,0.23939,3.13915,0.00774193548387097,0,0.686451612903226,0.953548387096774,0.994838709677419,0
"4030","normal(1)-Normal_548_548-775","normal(1)","Normal_548_548",775,550.87343,545.38433,0.0100946639574988,543.762528709281,-0.05749,2.98271,0.00516129032258065,0,0.686451612903226,0.948387096774194,0.998709677419355,0
"4031","normal(0.01)-Normal_-605_6.05-775","normal(0.01)","Normal_-605_6.05",775,-604.67721,-604.66671,0.00178014112418926,5.89840875945223,-0.12196,3.04183,0.00387096774193548,0,0.68,0.956129032258065,0.998709677419355,0
"4032","normal(0.1)-Normal_-605_60.5-775","normal(0.1)","Normal_-605_60.5",775,-606.63475,-601.87857,0.0778476432843044,61.0960049571471,-0.18493,2.71344,0.00387096774193548,0,0.659354838709677,0.963870967741935,0.998709677419355,0
"4033","normal(0.3)-Normal_-605_181.5-775","normal(0.3)","Normal_-605_181.5",775,-617.96832,-620.55894,0.0135939351256195,190.571749538345,0.13633,2.9365,0.00903225806451613,0,0.67741935483871,0.958709677419355,0.994838709677419,0
"4034","normal(0.6)-Normal_-605_363-775","normal(0.6)","Normal_-605_363",775,-590.93019,-603.69811,0.0351423345060064,363.320199966162,0.05111,2.89897,0.00645161290322581,0,0.686451612903226,0.950967741935484,0.99741935483871,0
"4035","normal(1)-Normal_-605_605-775","normal(1)","Normal_-605_605",775,-614.80411,-615.23342,0.000699309345082554,613.905709996348,-0.11932,2.8846,0.00387096774193548,0,0.67741935483871,0.956129032258065,0.996129032258064,0
"4036","normal(0.01)-Normal_956_9.56-775","normal(0.01)","Normal_956_9.56",775,955.98877,955.78506,0.0213448413466757,9.54375798308415,0.08251,2.90641,0.0103225806451613,0,0.68,0.95741935483871,0.99741935483871,0
"4037","normal(0.1)-Normal_956_95.6-775","normal(0.1)","Normal_956_95.6",775,959.68351,961.40447,0.0176277029132629,97.6281486287792,-0.05647,2.80379,0.00258064516129032,0,0.669677419354839,0.950967741935484,1,0
"4038","normal(0.3)-Normal_956_286.8-775","normal(0.3)","Normal_956_286.8",775,977.51856,975.5883,0.00651204045627865,296.414006172043,0.04387,2.96458,0.00516129032258065,0,0.686451612903226,0.949677419354839,0.998709677419355,0
"4039","normal(0.6)-Normal_956_573.6-775","normal(0.6)","Normal_956_573.6",775,947.42966,942.64291,0.00849873995342803,563.230552556113,0.07334,2.79781,0.00129032258064516,0,0.664516129032258,0.958709677419355,0.998709677419355,0
"4040","normal(1)-Normal_956_956-775","normal(1)","Normal_956_956",775,907.90982,908.5924,0.000732260005082416,932.155238934844,0.0229,3.00444,0.00903225806451613,0,0.690322580645161,0.950967741935484,0.99741935483871,0
"4041","normal(0.01)-Normal_-597_5.97-775","normal(0.01)","Normal_-597_5.97",775,-597.06809,-597.25167,0.0308660505872153,5.94763490979455,0.0425,3.18007,0.0103225806451613,0,0.687741935483871,0.954838709677419,0.996129032258064,0
"4042","normal(0.1)-Normal_-597_59.7-775","normal(0.1)","Normal_-597_59.7",775,-597.62856,-596.80288,0.0135328576398773,61.0129820302699,-0.06172,2.87946,0.00516129032258065,0,0.673548387096774,0.95741935483871,0.998709677419355,0
"4043","normal(0.3)-Normal_-597_179.1-775","normal(0.3)","Normal_-597_179.1",775,-595.97173,-584.09251,0.0676636226792464,175.562873071583,-0.1038,3.10899,0.00903225806451613,0,0.699354838709677,0.944516129032258,0.996129032258064,0
"4044","normal(0.6)-Normal_-597_358.2-775","normal(0.6)","Normal_-597_358.2",775,-595.9834,-583.47978,0.0351347292337067,355.876372828413,0.00722,2.97329,0.00258064516129032,0,0.689032258064516,0.954838709677419,0.99741935483871,0
"4045","normal(1)-Normal_-597_597-775","normal(1)","Normal_-597_597",775,-571.61324,-571.80703,0.000326081254470039,594.299725431906,0.02594,3.21849,0.0103225806451613,0,0.700645161290323,0.945806451612903,0.994838709677419,0
"4046","normal(0.01)-Normal_-277_2.77-775","normal(0.01)","Normal_-277_2.77",775,-277.04418,-277.04617,0.000709992315621527,2.80284723686446,-0.06798,3.13432,0.0141935483870968,0,0.691612903225806,0.958709677419355,0.996129032258064,0
"4047","normal(0.1)-Normal_-277_27.7-775","normal(0.1)","Normal_-277_27.7",775,-278.35923,-277.84875,0.017226025267194,29.6342303045503,-0.09427,2.83013,0.00129032258064516,0,0.690322580645161,0.953548387096774,0.998709677419355,0
"4048","normal(0.3)-Normal_-277_83.1-775","normal(0.3)","Normal_-277_83.1",775,-275.14767,-274.52075,0.00779078307822936,80.4694462295909,-0.04295,3.02351,0.00774193548387097,0,0.683870967741935,0.943225806451613,0.998709677419355,0
"4049","normal(0.6)-Normal_-277_166.2-775","normal(0.6)","Normal_-277_166.2",775,-275.64564,-280.41254,0.0286874082842061,166.16698004833,-0.0058,3.01228,0.0141935483870968,0,0.704516129032258,0.952258064516129,0.998709677419355,0
"4050","normal(1)-Normal_-277_277-775","normal(1)","Normal_-277_277",775,-274.48773,-265.88439,0.033237484934459,258.844494911842,-0.12489,2.82549,0.00129032258064516,0,0.685161290322581,0.949677419354839,0.998709677419355,0
"4051","close_normal-tukey(0.1)-788","close_normal","tukey(0.1)",788,-0.04729,-0.05168,0.00290032229594034,1.51362488442916,-0.02156,3.08148,0.00761421319796954,0,0.676395939086294,0.951776649746193,0.99746192893401,1
"4052","close_normal-tukey(0.2)-788","close_normal","tukey(0.2)",788,0.00902,-0.01869,0.0205634503222347,1.34753650607155,-0.02278,2.61556,0.00380710659898477,0,0.677664974619289,0.965736040609137,1,1
"4053","close_normal-tukey(5)-788","close_normal","tukey(5)",788,0.00333,0.00101,0.0280270044329996,0.0827773087754032,0.08429,3.10248,0.0621827411167513,0,0.699238578680203,0.928934010152284,1,1
"4054","close_normal-t(10)-788","close_normal","t(10)",788,-0.03614,-0.04661,0.0096721158324423,1.08249323947108,0.06464,3.29545,0.016497461928934,0,0.704314720812183,0.955583756345178,0.993654822335025,1
"4055","close_normal-laplace(0,10)-788","close_normal","laplace(0,10)",788,-0.51831,-0.07018,0.0310900934132019,14.4139161643596,-0.34818,5.95431,0.0545685279187817,0.0050761421319797,0.758883248730964,0.944162436548223,0.991116751269036,1
"4056","sym_long_tail-t(1)-788","sym_long_tail","t(1)",788,-1.44114,0.07865,0.0505410547690111,30.0704052763823,-9.93344,159.21349,0.175126903553299,0.109137055837563,0.978426395939086,0.984771573604061,0.987309644670051,1
"4057","sym_long_tail-t(2)-788","sym_long_tail","t(2)",788,0.14609,-0.03955,0.0513520151431094,3.6150480070286,8.43144,136.39246,0.083756345177665,0.0406091370558376,0.928934010152284,0.978426395939086,0.988578680203046,1
"4058","sym_long_tail-t(4)-788","sym_long_tail","t(4)",788,-0.0338,-0.07264,0.0260892447502975,1.48873608154399,0.44778,10.10764,0.0520304568527919,0.00634517766497462,0.790609137055838,0.944162436548223,0.986040609137056,1
"4059","sym_long_tail-t(7)-788","sym_long_tail","t(7)",788,0.00939,0.01628,0.00623622466242491,1.10483511627063,-0.2418,5.69892,0.0342639593908629,0.00253807106598985,0.722081218274112,0.947969543147208,0.99238578680203,1
"4060","sym_long_tail-tukey(10)-788","sym_long_tail","tukey(10)",788,-2e-04,-2e-05,0.00587455303500049,0.0306406289853139,0.03177,5.18878,0.25507614213198,0.154822335025381,0.781725888324873,0.903553299492386,0.991116751269036,1
"4061","sym_short_tail-uniform(0,1)-788","sym_short_tail","uniform(0,1)",788,4.99188,4.76441,0.0787714204537409,2.88772245936055,0.06569,1.82194,0,0,0.583756345177665,1,1,1
"4062","sym_short_tail-beta(1.3,1.3)-788","sym_short_tail","beta(1.3,1.3)",788,0.49252,0.47009,0.0863482718216419,0.259762002490689,0.1159,1.92534,0,0,0.602791878172589,1,1,1
"4063","sym_short_tail-beta(1.5,1.5)-788","sym_short_tail","beta(1.5,1.5)",788,0.51214,0.51343,0.00513739875657257,0.251099838872667,-0.01326,2.05437,0,0,0.618020304568528,1,1,1
"4064","sym_short_tail-tukey(1.5)-788","sym_short_tail","tukey(1.5)",788,0.00286,-0.00406,0.0174745059537556,0.396005473248458,0.00295,1.7373,0,0,0.560913705583756,1,1,1
"4065","sym_short_tail-truncatednormal(2,2)-788","sym_short_tail","truncatednormal(2,2)",788,-2.0255,-1.97843,0.0228234775083148,2.06235005085672,-0.04086,2.6252,0.00126903553299492,0,0.663705583756345,0.968274111675127,0.998730964467005,1
"4066","asym_long_tail-Weibull(0.5,1)-788","asym_long_tail","Weibull(0.5,1)",788,1.9081,0.58337,0.350637924107074,3.77805681850736,5.14023,41.82464,0.110406091370558,0.0532994923857868,0.904822335025381,0.964467005076142,0.982233502538071,1
"4067","asym_long_tail-Weibull(2,1)-788","asym_long_tail","Weibull(2,1)",788,0.87661,0.83053,0.1010791055429,0.455880567526812,0.65491,3.38886,0.0114213197969543,0,0.666243654822335,0.961928934010152,0.99492385786802,1
"4068","asym_long_tail-lognormal(0,1)-788","asym_long_tail","lognormal(0,1)",788,1.71406,1.03072,0.302088362172688,2.26205337764508,4.97236,44.16845,0.0761421319796954,0.0393401015228426,0.90989847715736,0.959390862944162,0.980964467005076,1
"4069","asym_long_tail-chisquared(4)-788","asym_long_tail","chisquared(4)",788,4.16157,3.61656,0.185323234611242,2.94086168495432,1.2981,5.42595,0.0279187817258883,0.00380710659898477,0.713197969543147,0.953045685279188,0.991116751269036,1
"4070","asym_long_tail-chisquared(10)-788","asym_long_tail","chisquared(10)",788,9.73754,8.92615,0.190575186382669,4.25758471184571,0.87953,3.73977,0.0228426395939086,0,0.706852791878173,0.953045685279188,0.989847715736041,1
"4071","asym_short_tail-beta(2,1)-788","asym_short_tail","beta(2,1)",788,0.68316,0.72662,0.192018575723667,0.226332269345353,-0.67213,2.62107,0,0,0.648477157360406,0.951776649746193,1,1
"4072","asym_short_tail-beta(3,2)-788","asym_short_tail","beta(3,2)",788,0.58705,0.59429,0.0363174656711127,0.19935311746598,-0.22997,2.41299,0,0,0.648477157360406,0.974619289340102,1,1
"4073","asym_short_tail-lognormal(0,0.15)-788","asym_short_tail","lognormal(0,0.15)",788,1.00496,1.00146,0.0232070710274799,0.150816102379126,0.283,3.08441,0.0114213197969543,0,0.684010152284264,0.949238578680203,0.998730964467005,1
"4074","asym_short_tail-lognormal(0,0.25)-788","asym_short_tail","lognormal(0,0.25)",788,1.0311,0.99052,0.152922646361559,0.265362920178975,0.86118,3.96522,0.0152284263959391,0,0.709390862944162,0.958121827411167,0.989847715736041,1
"4075","asym_short_tail-lognormal(0,0.35)-788","asym_short_tail","lognormal(0,0.35)",788,1.07101,1.02162,0.133638179307975,0.369580012656255,0.99499,4.48471,0.0215736040609137,0.00253807106598985,0.717005076142132,0.961928934010152,0.988578680203046,1
"4076","normal(0.01)-Normal_548_5.48-788","normal(0.01)","Normal_548_5.48",788,548.25269,548.19951,0.00997081681169775,5.33356504329784,0.01426,2.87047,0.0050761421319797,0,0.685279187817259,0.953045685279188,1,0
"4077","normal(0.1)-Normal_548_54.8-788","normal(0.1)","Normal_548_54.8",788,550.89958,550.76036,0.00253461598424223,54.9274528629019,-0.07123,2.81914,0.00634517766497462,0,0.691624365482233,0.959390862944162,0.998730964467005,0
"4078","normal(0.3)-Normal_548_164.4-788","normal(0.3)","Normal_548_164.4",788,542.54887,539.67981,0.018027984375546,159.144801783372,0.00639,3.05517,0.00634517766497462,0,0.696700507614213,0.951776649746193,0.99746192893401,0
