"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"4835","normal(0.6)-Normal_-605_363-962","normal(0.6)","Normal_-605_363",962,0,0.03147,-0.03147,1,-0.06074,2.87308,5,0,0.67983367983368,0.953222453222453,0.998960498960499,0
"4836","normal(0.01)-Normal_956_9.56-962","normal(0.01)","Normal_956_9.56",962,0,-0.00221,0.00221,1,0.06507,2.8904,2,0,0.677754677754678,0.957380457380457,0.998960498960499,0
"4837","normal(0.1)-Normal_956_95.6-962","normal(0.1)","Normal_956_95.6",962,0,-0.02947,0.02947,1,0.07496,2.87983,5,0,0.67983367983368,0.952182952182952,0.998960498960499,0
"4838","normal(0.2)-Normal_956_191.2-962","normal(0.2)","Normal_956_191.2",962,0,-0.01254,0.01254,1,0.04187,3.10689,8,0,0.67983367983368,0.954261954261954,0.996881496881497,0
"4839","normal(0.4)-Normal_956_382.4-962","normal(0.4)","Normal_956_382.4",962,0,0.02311,-0.02311,1,-0.061,2.86418,4,0,0.677754677754678,0.955301455301455,0.998960498960499,0
"4840","normal(0.6)-Normal_956_573.6-962","normal(0.6)","Normal_956_573.6",962,0,0.04633,-0.04633,1,-0.04897,3.20699,6,0,0.70997920997921,0.942827442827443,0.995841995841996,0
"4841","normal(0.01)-Normal_-597_5.97-962","normal(0.01)","Normal_-597_5.97",962,0,0.01707,-0.01707,1,0.00287,3.09898,7,0,0.696465696465696,0.953222453222453,0.995841995841996,0
"4842","normal(0.1)-Normal_-597_59.7-962","normal(0.1)","Normal_-597_59.7",962,0,-0.02032,0.02032,1,-0.05004,3.14169,13,0,0.691268191268191,0.959459459459459,0.995841995841996,0
"4843","normal(0.2)-Normal_-597_119.4-962","normal(0.2)","Normal_-597_119.4",962,0,0.018,-0.018,1,-0.11386,2.93615,2,0,0.697505197505197,0.95010395010395,0.998960498960499,0
"4844","normal(0.4)-Normal_-597_238.8-962","normal(0.4)","Normal_-597_238.8",962,0,0.01043,-0.01043,1,-0.01518,2.94993,7,0,0.691268191268191,0.953222453222453,0.998960498960499,0
"4845","normal(0.6)-Normal_-597_358.2-962","normal(0.6)","Normal_-597_358.2",962,0,0.00597,-0.00597,1,-0.10086,2.91226,5,0,0.694386694386694,0.949064449064449,0.998960498960499,0
"4846","normal(0.01)-Normal_-277_2.77-962","normal(0.01)","Normal_-277_2.77",962,0,-0.00686,0.00686,1,-0.08411,2.98816,6,0,0.67983367983368,0.963617463617464,0.996881496881497,0
"4847","normal(0.1)-Normal_-277_27.7-962","normal(0.1)","Normal_-277_27.7",962,0,0.00591,-0.00591,1,-0.09499,3.10488,8,0,0.680873180873181,0.956340956340956,0.996881496881497,0
"4848","normal(0.2)-Normal_-277_55.4-962","normal(0.2)","Normal_-277_55.4",962,0,0.01595,-0.01595,1,-0.02242,3.11887,8,0,0.692307692307692,0.959459459459459,0.993762993762994,0
"4849","normal(0.4)-Normal_-277_110.8-962","normal(0.4)","Normal_-277_110.8",962,0,0.01041,-0.01041,1,-0.00971,3.02387,6,0,0.677754677754678,0.951143451143451,0.996881496881497,0
"4850","normal(0.6)-Normal_-277_166.2-962","normal(0.6)","Normal_-277_166.2",962,0,0.02433,-0.02433,1,-0.06623,3.06091,5,0,0.693347193347193,0.956340956340956,0.996881496881497,0
"4851","close_normal-tukey(0.1)-963","close_normal","tukey(0.1)",963,0,0.01095,-0.01095,1,-0.10709,3.14011,7,0,0.698857736240914,0.951194184839045,0.996884735202492,1
"4852","close_normal-tukey(0.2)-963","close_normal","tukey(0.2)",963,0,0.01859,-0.01859,1,0.05096,2.55592,0,0,0.654205607476635,0.95846313603323,1,1
"4853","close_normal-tukey(5)-963","close_normal","tukey(5)",963,0,0.02908,-0.02908,1,-0.22866,2.99754,52,0,0.685358255451713,0.935617860851506,1,1
"4854","close_normal-t(10)-963","close_normal","t(10)",963,0,-0.02649,0.02649,1,-0.04528,4.62663,24,1,0.722741433021807,0.954309449636552,0.989615784008307,1
"4855","close_normal-laplace(0,10)-963","close_normal","laplace(0,10)",963,0,0.01166,-0.01166,1,-0.21235,4.83665,46,3,0.751817237798546,0.944963655244029,0.987538940809969,1
"4856","sym_long_tail-t(1)-963","sym_long_tail","t(1)",963,0,-0.03471,0.03471,1,18.39607,425.53136,159,92,0.979231568016615,0.988577362409138,0.992731048805815,1
"4857","sym_long_tail-t(2)-963","sym_long_tail","t(2)",963,0,-0.07708,0.07708,1,12.27764,257.42372,96,32,0.936656282450675,0.9865005192108,0.990654205607477,1
"4858","sym_long_tail-t(4)-963","sym_long_tail","t(4)",963,0,0.00515,-0.00515,1,0.1011,5.91176,36,7,0.747663551401869,0.954309449636552,0.98546209761163,1
"4859","sym_long_tail-t(7)-963","sym_long_tail","t(7)",963,0,-0.0138,0.0138,1,-0.10962,3.95279,25,0,0.712357217030114,0.94392523364486,0.991692627206646,1
"4860","sym_long_tail-tukey(10)-963","sym_long_tail","tukey(10)",963,0,-0.06935,0.06935,1,0.10557,5.2796,278,182,0.773624091381101,0.912772585669782,0.984423676012461,1
"4861","sym_short_tail-uniform(0,1)-963","sym_short_tail","uniform(0,1)",963,0,0.01292,-0.01292,1,-0.06384,1.85576,0,0,0.587746625129803,1,1,1
"4862","sym_short_tail-beta(1.3,1.3)-963","sym_short_tail","beta(1.3,1.3)",963,0,-0.00335,0.00335,1,0.01696,1.97748,0,0,0.601246105919003,1,1,1
"4863","sym_short_tail-beta(1.5,1.5)-963","sym_short_tail","beta(1.5,1.5)",963,0,-0.01481,0.01481,1,0.03453,2.03131,0,0,0.606438213914849,0.994807892004154,1,1
"4864","sym_short_tail-tukey(1.5)-963","sym_short_tail","tukey(1.5)",963,0,-0.00518,0.00518,1,-0.0454,1.81352,0,0,0.574247144340602,1,1,1
"4865","sym_short_tail-truncatednormal(2,2)-963","sym_short_tail","truncatednormal(2,2)",963,0,0.04028,-0.04028,1,-0.00824,2.81031,6,0,0.670820353063344,0.962616822429907,0.997923156801661,1
"4866","asym_long_tail-Weibull(0.5,1)-963","asym_long_tail","Weibull(0.5,1)",963,0,-0.33745,0.33745,1,5.91285,51.42983,109,63,0.920041536863967,0.968847352024922,0.981308411214953,1
"4867","asym_long_tail-Weibull(2,1)-963","asym_long_tail","Weibull(2,1)",963,0,-0.11203,0.11203,1,0.65626,3.20095,9,0,0.670820353063344,0.95846313603323,0.993769470404984,1
"4868","asym_long_tail-lognormal(0,1)-963","asym_long_tail","lognormal(0,1)",963,0,-0.25909,0.25909,1,9.61468,154.78215,78,38,0.933541017653167,0.975077881619938,0.987538940809969,1
"4869","asym_long_tail-chisquared(4)-963","asym_long_tail","chisquared(4)",963,0,-0.23778,0.23778,1,1.40432,5.41295,31,1,0.747663551401869,0.956386292834891,0.983385254413292,1
"4870","asym_long_tail-chisquared(10)-963","asym_long_tail","chisquared(10)",963,0,-0.11722,0.11722,1,0.83315,3.6733,25,1,0.696780893042575,0.956386292834891,0.990654205607477,1
"4871","asym_short_tail-beta(2,1)-963","asym_short_tail","beta(2,1)",963,0,0.14461,-0.14461,1,-0.47817,2.28933,0,0,0.61993769470405,0.967808930425753,1,1
"4872","asym_short_tail-beta(3,2)-963","asym_short_tail","beta(3,2)",963,0,0.10193,-0.10193,1,-0.29177,2.48025,0,0,0.651090342679128,0.970924195223261,1,1
"4873","asym_short_tail-lognormal(0,0.15)-963","asym_short_tail","lognormal(0,0.15)",963,0,-0.08841,0.08841,1,0.44447,3.54473,10,0,0.683281412253375,0.95846313603323,0.994807892004154,1
"4874","asym_short_tail-lognormal(0,0.25)-963","asym_short_tail","lognormal(0,0.25)",963,0,-0.09447,0.09447,1,0.8315,4.968,17,1,0.697819314641745,0.963655244029076,0.992731048805815,1
"4875","asym_short_tail-lognormal(0,0.35)-963","asym_short_tail","lognormal(0,0.35)",963,0,-0.16807,0.16807,1,1.09794,4.58665,34,2,0.73208722741433,0.956386292834891,0.9865005192108,1
"4876","normal(0.01)-Normal_548_5.48-963","normal(0.01)","Normal_548_5.48",963,0,0.00685,-0.00685,1,0.02765,2.74393,1,0,0.678089304257529,0.95742471443406,1,0
"4877","normal(0.1)-Normal_548_54.8-963","normal(0.1)","Normal_548_54.8",963,0,-0.00123,0.00123,1,-0.03647,2.99302,10,0,0.701973001038422,0.951194184839045,0.997923156801661,0
"4878","normal(0.2)-Normal_548_109.6-963","normal(0.2)","Normal_548_109.6",963,0,-0.05764,0.05764,1,0.12312,3.15749,6,0,0.695742471443406,0.948078920041537,0.995846313603323,0
"4879","normal(0.4)-Normal_548_219.2-963","normal(0.4)","Normal_548_219.2",963,0,-0.03851,0.03851,1,0.00703,2.9834,6,0,0.687435098650052,0.950155763239875,0.998961578400831,0
"4880","normal(0.6)-Normal_548_328.8-963","normal(0.6)","Normal_548_328.8",963,0,0.01294,-0.01294,1,-0.12797,2.98771,4,0,0.671858774662513,0.95742471443406,0.997923156801661,0
"4881","normal(0.01)-Normal_-605_6.05-963","normal(0.01)","Normal_-605_6.05",963,0,0.05854,-0.05854,1,-0.04443,2.88712,8,0,0.678089304257529,0.95846313603323,0.996884735202492,0
"4882","normal(0.1)-Normal_-605_60.5-963","normal(0.1)","Normal_-605_60.5",963,0,-0.01977,0.01977,1,0.05921,2.85257,6,0,0.671858774662513,0.956386292834891,0.997923156801661,0
"4883","normal(0.2)-Normal_-605_121-963","normal(0.2)","Normal_-605_121",963,0,-0.00897,0.00897,1,-0.07655,2.90927,3,0,0.685358255451713,0.953271028037383,0.996884735202492,0
"4884","normal(0.4)-Normal_-605_242-963","normal(0.4)","Normal_-605_242",963,0,-0.02028,0.02028,1,0.0603,2.90504,9,0,0.67601246105919,0.954309449636552,1,0
"4885","normal(0.6)-Normal_-605_363-963","normal(0.6)","Normal_-605_363",963,0,0.02805,-0.02805,1,-0.04663,2.85747,5,0,0.679127725856698,0.952232606438214,0.998961578400831,0
"4886","normal(0.01)-Normal_956_9.56-963","normal(0.01)","Normal_956_9.56",963,0,0.00196,-0.00196,1,0.05897,2.91491,3,0,0.678089304257529,0.95742471443406,0.998961578400831,0
"4887","normal(0.1)-Normal_956_95.6-963","normal(0.1)","Normal_956_95.6",963,0,-0.02628,0.02628,1,0.06391,2.86991,4,0,0.680166147455867,0.951194184839045,0.998961578400831,0
"4888","normal(0.2)-Normal_956_191.2-963","normal(0.2)","Normal_956_191.2",963,0,-0.01192,0.01192,1,0.03869,3.08599,8,0,0.67601246105919,0.955347871235722,0.996884735202492,0
"4889","normal(0.4)-Normal_956_382.4-963","normal(0.4)","Normal_956_382.4",963,0,0.01402,-0.01402,1,-0.05912,2.87517,4,0,0.680166147455867,0.955347871235722,0.998961578400831,0
"4890","normal(0.6)-Normal_956_573.6-963","normal(0.6)","Normal_956_573.6",963,0,0.04604,-0.04604,1,-0.04102,3.18799,6,0,0.707165109034268,0.946002076843198,0.995846313603323,0
"4891","normal(0.01)-Normal_-597_5.97-963","normal(0.01)","Normal_-597_5.97",963,0,0.0214,-0.0214,1,-0.00887,3.10505,7,0,0.696780893042575,0.951194184839045,0.995846313603323,0
"4892","normal(0.1)-Normal_-597_59.7-963","normal(0.1)","Normal_-597_59.7",963,0,-0.02087,0.02087,1,-0.05318,3.14427,14,0,0.69055036344756,0.959501557632399,0.995846313603323,0
"4893","normal(0.2)-Normal_-597_119.4-963","normal(0.2)","Normal_-597_119.4",963,0,0.01417,-0.01417,1,-0.10109,2.93788,2,0,0.697819314641745,0.950155763239875,0.998961578400831,0
"4894","normal(0.4)-Normal_-597_238.8-963","normal(0.4)","Normal_-597_238.8",963,0,0.01307,-0.01307,1,-0.02608,2.95519,7,0,0.692627206645898,0.952232606438214,0.998961578400831,0
"4895","normal(0.6)-Normal_-597_358.2-963","normal(0.6)","Normal_-597_358.2",963,0,-0.00167,0.00167,1,-0.08218,2.91807,5,0,0.694704049844237,0.949117341640706,0.997923156801661,0
"4896","normal(0.01)-Normal_-277_2.77-963","normal(0.01)","Normal_-277_2.77",963,0,-0.01321,0.01321,1,-0.0795,2.99096,6,0,0.673935617860852,0.963655244029076,0.996884735202492,0
"4897","normal(0.1)-Normal_-277_27.7-963","normal(0.1)","Normal_-277_27.7",963,0,0.01076,-0.01076,1,-0.11249,3.11357,8,0,0.682242990654206,0.954309449636552,0.996884735202492,0
"4898","normal(0.2)-Normal_-277_55.4-963","normal(0.2)","Normal_-277_55.4",963,0,-0.00712,0.00712,1,0.0031,3.09672,8,0,0.682242990654206,0.959501557632399,0.993769470404984,0
"4899","normal(0.4)-Normal_-277_110.8-963","normal(0.4)","Normal_-277_110.8",963,0,0.01876,-0.01876,1,-0.04143,3.03967,5,0,0.684319833852544,0.950155763239875,0.996884735202492,0
"4900","normal(0.6)-Normal_-277_166.2-963","normal(0.6)","Normal_-277_166.2",963,0,0.02489,-0.02489,1,-0.05563,3.06016,6,0,0.693665628245068,0.955347871235722,0.996884735202492,0
"4901","close_normal-tukey(0.1)-981","close_normal","tukey(0.1)",981,0,0.01574,-0.01574,1,-0.09582,3.15885,7,0,0.702344546381244,0.951070336391437,0.99592252803262,1
"4902","close_normal-tukey(0.2)-981","close_normal","tukey(0.2)",981,0,0.0194,-0.0194,1,0.0251,2.5283,0,0,0.652395514780836,0.959225280326198,1,1
"4903","close_normal-tukey(5)-981","close_normal","tukey(5)",981,0,0.01881,-0.01881,1,-0.22888,3.02961,54,0,0.690112130479103,0.934760448521916,1,1
"4904","close_normal-t(10)-981","close_normal","t(10)",981,0,-0.02684,0.02684,1,-0.03393,4.54113,24,1,0.722731906218145,0.953109072375127,0.989806320081549,1
"4905","close_normal-laplace(0,10)-981","close_normal","laplace(0,10)",981,0,-0.00041,0.00041,1,-0.21013,4.76884,52,4,0.747196738022426,0.943934760448522,0.988786952089704,1
"4906","sym_long_tail-t(1)-981","sym_long_tail","t(1)",981,0,-0.02035,0.02035,1,22.37456,638.13562,161,94,0.981651376146789,0.988786952089704,0.99184505606524,1
"4907","sym_long_tail-t(2)-981","sym_long_tail","t(2)",981,0,-0.07211,0.07211,1,12.28673,259.93231,99,34,0.935779816513762,0.984709480122324,0.990825688073395,1
"4908","sym_long_tail-t(4)-981","sym_long_tail","t(4)",981,0,0.00842,-0.00842,1,0.10863,5.98228,40,8,0.754332313965342,0.950050968399592,0.983690112130479,1
"4909","sym_long_tail-t(7)-981","sym_long_tail","t(7)",981,0,-0.01432,0.01432,1,-0.13544,3.63469,22,0,0.703363914373089,0.945973496432212,0.994903160040775,1
"4910","sym_long_tail-tukey(10)-981","sym_long_tail","tukey(10)",981,0,-0.06821,0.06821,1,-0.06731,5.7082,271,185,0.785932721712538,0.908256880733945,0.979612640163099,1
"4911","sym_short_tail-uniform(0,1)-981","sym_short_tail","uniform(0,1)",981,0,-0.00638,0.00638,1,0.0151,1.84782,0,0,0.589194699286442,1,1,1
"4912","sym_short_tail-beta(1.3,1.3)-981","sym_short_tail","beta(1.3,1.3)",981,0,-0.03545,0.03545,1,0.07539,1.93433,0,0,0.596330275229358,1,1,1
"4913","sym_short_tail-beta(1.5,1.5)-981","sym_short_tail","beta(1.5,1.5)",981,0,0.05026,-0.05026,1,-0.13332,2.15976,0,0,0.627930682976555,0.987767584097859,1,1
"4914","sym_short_tail-tukey(1.5)-981","sym_short_tail","tukey(1.5)",981,0,-0.0331,0.0331,1,0.05076,1.74749,0,0,0.563710499490316,1,1,1
"4915","sym_short_tail-truncatednormal(2,2)-981","sym_short_tail","truncatednormal(2,2)",981,0,0.04562,-0.04562,1,-0.05403,3.02227,9,0,0.688073394495413,0.948012232415902,0.99796126401631,1
"4916","asym_long_tail-Weibull(0.5,1)-981","asym_long_tail","Weibull(0.5,1)",981,0,-0.35057,0.35057,1,5.04347,39.03168,121,67,0.922528032619776,0.958205912334353,0.978593272171254,1
"4917","asym_long_tail-Weibull(2,1)-981","asym_long_tail","Weibull(2,1)",981,0,-0.1156,0.1156,1,0.67307,3.39415,12,0,0.691131498470948,0.962283384301733,0.990825688073395,1
"4918","asym_long_tail-lognormal(0,1)-981","asym_long_tail","lognormal(0,1)",981,0,-0.2531,0.2531,1,10.30851,178.32485,80,33,0.929663608562691,0.980632008154944,0.988786952089704,1
"4919","asym_long_tail-chisquared(4)-981","asym_long_tail","chisquared(4)",981,0,-0.23561,0.23561,1,1.27731,5.01408,24,1,0.726809378185525,0.954128440366973,0.982670744138634,1
"4920","asym_long_tail-chisquared(10)-981","asym_long_tail","chisquared(10)",981,0,-0.11966,0.11966,1,0.81972,3.84964,21,1,0.692150866462793,0.955147808358818,0.987767584097859,1
"4921","asym_short_tail-beta(2,1)-981","asym_short_tail","beta(2,1)",981,0,0.21091,-0.21091,1,-0.58975,2.42061,0,0,0.63098878695209,0.959225280326198,1,1
"4922","asym_short_tail-beta(3,2)-981","asym_short_tail","beta(3,2)",981,0,0.13282,-0.13282,1,-0.34573,2.27057,0,0,0.62691131498471,0.971457696228338,1,1
"4923","asym_short_tail-lognormal(0,0.15)-981","asym_short_tail","lognormal(0,0.15)",981,0,-0.11685,0.11685,1,0.47823,3.28422,12,0,0.690112130479103,0.955147808358818,0.992864424057085,1
"4924","asym_short_tail-lognormal(0,0.25)-981","asym_short_tail","lognormal(0,0.25)",981,0,-0.08095,0.08095,1,0.69701,4.30426,14,2,0.703363914373089,0.960244648318043,0.99184505606524,1
"4925","asym_short_tail-lognormal(0,0.35)-981","asym_short_tail","lognormal(0,0.35)",981,0,-0.13768,0.13768,1,1.33454,7.12876,21,4,0.724770642201835,0.962283384301733,0.988786952089704,1
"4926","normal(0.01)-Normal_548_5.48-981","normal(0.01)","Normal_548_5.48",981,0,-0.01308,0.01308,1,0.03435,2.76779,2,0,0.680937818552497,0.955147808358818,1,0
"4927","normal(0.1)-Normal_548_54.8-981","normal(0.1)","Normal_548_54.8",981,0,0.00753,-0.00753,1,-0.03804,2.97539,7,0,0.702344546381244,0.952089704383282,0.99796126401631,0
"4928","normal(0.2)-Normal_548_109.6-981","normal(0.2)","Normal_548_109.6",981,0,-0.05204,0.05204,1,0.14032,3.16527,7,0,0.693170234454638,0.948012232415902,0.99592252803262,0
"4929","normal(0.4)-Normal_548_219.2-981","normal(0.4)","Normal_548_219.2",981,0,-0.037,0.037,1,-0.00864,2.99283,5,0,0.689092762487258,0.948012232415902,0.998980632008155,0
"4930","normal(0.6)-Normal_548_328.8-981","normal(0.6)","Normal_548_328.8",981,0,0.03451,-0.03451,1,-0.14543,2.84196,4,0,0.663608562691132,0.957186544342508,0.99796126401631,0
"4931","normal(0.01)-Normal_-605_6.05-981","normal(0.01)","Normal_-605_6.05",981,0,0.04243,-0.04243,1,-0.01787,2.9237,8,0,0.677879714576962,0.959225280326198,0.996941896024465,0
"4932","normal(0.1)-Normal_-605_60.5-981","normal(0.1)","Normal_-605_60.5",981,0,-0.02703,0.02703,1,0.05738,2.92711,6,0,0.678899082568807,0.952089704383282,0.996941896024465,0
"4933","normal(0.2)-Normal_-605_121-981","normal(0.2)","Normal_-605_121",981,0,-0.01621,0.01621,1,-0.10305,2.87057,3,0,0.677879714576962,0.956167176350663,0.996941896024465,0
"4934","normal(0.4)-Normal_-605_242-981","normal(0.4)","Normal_-605_242",981,0,-0.00696,0.00696,1,0.06878,2.92028,10,0,0.679918450560652,0.952089704383282,1,0
"4935","normal(0.6)-Normal_-605_363-981","normal(0.6)","Normal_-605_363",981,0,0.02178,-0.02178,1,-0.00602,2.85932,3,0,0.678899082568807,0.951070336391437,0.998980632008155,0
"4936","normal(0.01)-Normal_956_9.56-981","normal(0.01)","Normal_956_9.56",981,0,-0.0115,0.0115,1,0.04884,2.82665,1,0,0.664627930682977,0.957186544342508,0.998980632008155,0
"4937","normal(0.1)-Normal_956_95.6-981","normal(0.1)","Normal_956_95.6",981,0,-0.01082,0.01082,1,0.02933,2.94657,8,0,0.687054026503568,0.952089704383282,0.99796126401631,0
"4938","normal(0.2)-Normal_956_191.2-981","normal(0.2)","Normal_956_191.2",981,0,0.00201,-0.00201,1,-0.03333,3.12775,11,0,0.685015290519878,0.958205912334353,0.996941896024465,0
"4939","normal(0.4)-Normal_956_382.4-981","normal(0.4)","Normal_956_382.4",981,0,0.03488,-0.03488,1,-0.04094,2.93536,5,0,0.686034658511723,0.946992864424057,0.996941896024465,0
"4940","normal(0.6)-Normal_956_573.6-981","normal(0.6)","Normal_956_573.6",981,0,0.0347,-0.0347,1,-0.01329,3.06192,4,0,0.696228338430173,0.954128440366973,0.99592252803262,0
"4941","normal(0.01)-Normal_-597_5.97-981","normal(0.01)","Normal_-597_5.97",981,0,0.00781,-0.00781,1,0.00503,3.16685,10,0,0.696228338430173,0.945973496432212,0.99592252803262,0
"4942","normal(0.1)-Normal_-597_59.7-981","normal(0.1)","Normal_-597_59.7",981,0,-0.00637,0.00637,1,-0.05726,2.94053,8,0,0.681957186544342,0.958205912334353,0.996941896024465,0
"4943","normal(0.2)-Normal_-597_119.4-981","normal(0.2)","Normal_-597_119.4",981,0,0.00735,-0.00735,1,-0.09377,3.06073,9,0,0.691131498470948,0.948012232415902,0.998980632008155,0
"4944","normal(0.4)-Normal_-597_238.8-981","normal(0.4)","Normal_-597_238.8",981,0,-0.0085,0.0085,1,-0.01509,3.0066,11,0,0.702344546381244,0.951070336391437,0.99796126401631,0
"4945","normal(0.6)-Normal_-597_358.2-981","normal(0.6)","Normal_-597_358.2",981,0,0.03474,-0.03474,1,-0.1498,3.01932,3,0,0.690112130479103,0.951070336391437,0.99796126401631,0
"4946","normal(0.01)-Normal_-277_2.77-981","normal(0.01)","Normal_-277_2.77",981,0,-0.01319,0.01319,1,-0.02591,3.03907,8,0,0.668705402650357,0.959225280326198,0.99592252803262,0
"4947","normal(0.1)-Normal_-277_27.7-981","normal(0.1)","Normal_-277_27.7",981,0,0.02729,-0.02729,1,-0.18056,3.0135,9,0,0.677879714576962,0.957186544342508,0.994903160040775,0
"4948","normal(0.2)-Normal_-277_55.4-981","normal(0.2)","Normal_-277_55.4",981,0,-0.00108,0.00108,1,0.07638,3.03151,7,0,0.685015290519878,0.957186544342508,0.994903160040775,0
"4949","normal(0.4)-Normal_-277_110.8-981","normal(0.4)","Normal_-277_110.8",981,0,0.00428,-0.00428,1,-0.00695,3.09827,6,0,0.687054026503568,0.952089704383282,0.99796126401631,0
"4950","normal(0.6)-Normal_-277_166.2-981","normal(0.6)","Normal_-277_166.2",981,0,0.02714,-0.02714,1,-0.11142,2.98472,6,0,0.682976554536188,0.958205912334353,0.99592252803262,0
"4951","close_normal-tukey(0.1)-1005","close_normal","tukey(0.1)",1005,0,0.01104,-0.01104,1,0.05943,2.92815,8,0,0.675621890547264,0.950248756218905,1,1
"4952","close_normal-tukey(0.2)-1005","close_normal","tukey(0.2)",1005,0,0.05283,-0.05283,1,-0.2684,2.83258,4,0,0.672636815920398,0.952238805970149,0.999004975124378,1
"4953","close_normal-tukey(5)-1005","close_normal","tukey(5)",1005,0,0.00101,-0.00101,1,-0.02746,2.82215,9,0,0.680597014925373,0.94726368159204,1,1
"4954","close_normal-t(10)-1005","close_normal","t(10)",1005,0,-0.02607,0.02607,1,-0.05013,4.67243,21,2,0.727363184079602,0.953233830845771,0.989054726368159,1
"4955","close_normal-laplace(0,10)-1005","close_normal","laplace(0,10)",1005,0,0.02995,-0.02995,1,-0.30607,5.05661,53,6,0.751243781094527,0.943283582089552,0.987064676616915,1
